true_label,predicted_label,count
24,2,1
9,29,1
48,45,1
46,15,1
49,49,3
13,36,2
43,43,12
35,18,4
3,38,1
37,11,4
32,24,1
30,36,1
32,28,1
42,21,1
23,16,1
38,11,1
48,14,2
28,42,2
34,5,1
37,37,4
39,6,1
20,28,1
37,29,1
39,41,1
45,27,3
42,42,2
39,21,2
5,44,1
33,33,14
13,45,1
5,38,1
4,4,4
24,43,3
18,34,1
41,28,1
48,38,1
30,34,1
9,11,1
6,45,1
48,27,1
17,30,1
29,29,7
21,43,3
39,48,1
21,28,1
30,39,1
24,30,1
27,30,1
11,0,1
47,36,1
11,1,2
31,31,5
0,7,2
42,11,1
39,39,3
3,26,1
22,17,1
3,3,7
41,7,3
13,31,1
0,38,4
8,11,2
12,12,12
28,27,2
31,46,1
32,20,1
2,8,1
30,11,3
29,3,1
1,11,1
34,17,1
43,7,1
49,34,1
20,13,3
18,18,12
34,45,1
48,5,1
48,47,1
1,20,1
16,2,2
17,23,1
8,30,2
35,30,1
46,33,1
16,19,1
47,9,2
34,20,2
17,19,1
17,5,1
16,23,1
14,31,1
11,38,2
44,11,2
42,6,1
49,8,1
5,17,1
0,0,9
7,2,1
7,48,1
40,35,1
21,24,1
4,13,1
10,10,14
10,25,1
15,32,1
48,11,3
4,7,1
21,30,1
24,21,1
28,24,1
26,10,1
20,20,6
45,13,4
27,39,1
32,32,2
44,6,2
41,41,4
34,38,1
38,0,2
49,11,1
34,34,5
38,38,8
24,39,2
13,11,1
21,6,1
15,18,2
27,41,1
48,48,1
2,11,3
23,7,1
42,43,1
13,38,1
48,30,1
18,16,1
31,36,1
7,31,1
9,24,1
1,10,4
31,41,1
30,20,1
39,30,1
14,48,2
21,2,1
3,44,1
40,18,1
18,23,1
16,30,2
13,9,1
4,11,1
2,21,1
20,22,2
14,41,1
5,12,1
5,5,2
40,36,1
11,24,1
32,11,1
6,6,11
5,48,1
38,41,1
7,43,2
35,35,8
2,13,1
44,16,1
34,18,3
31,7,2
13,24,1
2,24,1
30,44,1
24,6,1
21,38,1
7,41,1
47,11,9
16,43,1
11,26,2
19,11,2
12,34,1
9,36,3
9,3,1
30,6,1
16,11,1
23,4,1
43,24,1
49,5,1
23,23,13
7,7,10
31,43,1
38,7,2
38,14,1
46,46,5
42,16,1
32,30,1
30,21,1
45,28,1
3,9,1
16,24,1
2,34,1
34,11,1
28,7,1
18,45,1
26,11,1
42,45,1
22,7,2
2,19,1
16,17,1
22,49,1
48,44,1
35,15,1
11,25,1
35,20,1
13,13,4
22,20,1
21,20,1
30,27,5
3,11,1
13,7,2
47,38,1
21,21,3
36,36,11
26,29,1
24,13,1
39,24,1
39,43,4
40,11,3
14,14,3
28,21,1
48,36,1
20,18,1
37,17,1
3,37,1
13,6,1
47,47,1
2,2,2
47,1,1
27,11,2
32,31,1
10,26,1
49,9,1
10,23,1
44,48,2
30,16,2
9,47,2
27,27,8
20,17,1
20,7,2
43,27,1
29,38,1
20,34,1
14,45,1
14,13,1
9,32,1
5,3,1
20,16,1
46,2,1
11,11,94
11,42,1
24,28,1
45,45,3
25,10,1
13,2,1
15,35,1
45,36,1
29,26,1
28,43,1
6,10,1
48,17,1
22,23,2
43,32,1
33,11,1
24,41,1
9,45,1
32,36,1
43,36,1
8,8,4
9,9,8
29,0,2
17,22,1
15,15,9
27,45,1
1,9,1
49,10,1
17,12,2
28,28,2
37,3,2
19,19,10
16,16,7
25,25,8
26,15,1
2,4,1
44,30,1
40,22,1
43,45,1
16,7,1
45,30,1
16,22,1
24,11,1
24,31,1
40,2,1
14,5,1
46,18,1
24,24,6
30,30,3
1,1,7
7,24,3
26,26,3
7,4,1
23,20,1
16,18,1
35,24,1
17,17,9
37,38,1
22,22,10
14,30,1
41,38,1
4,23,1
2,27,1
45,20,1
