true_label,predicted_label,count
2,37,2
40,27,1
32,11,1
36,37,3
34,16,1
43,47,4
26,2,2
43,11,3
17,2,3
20,7,1
22,16,8
19,11,4
1,37,5
41,47,3
10,37,3
24,16,2
47,47,3
23,7,1
33,37,2
29,37,2
44,11,1
5,27,3
21,11,1
12,2,5
14,37,2
37,47,1
13,37,4
3,2,1
2,47,4
29,11,3
0,2,1
5,2,2
15,2,8
37,2,2
29,2,1
31,16,1
34,37,4
27,2,1
30,2,2
34,18,2
6,47,2
8,11,2
21,2,5
28,37,3
25,11,1
20,27,1
10,2,8
42,27,1
26,47,1
19,37,1
9,11,9
43,2,2
47,37,5
27,27,8
22,37,1
13,47,7
2,11,2
38,2,2
8,27,2
10,18,5
48,27,1
24,37,1
16,37,1
11,37,3
27,16,3
11,16,2
33,2,5
35,27,2
20,2,11
39,47,3
37,37,8
4,37,2
45,11,1
32,2,1
22,2,3
48,11,3
46,47,1
27,11,2
33,47,5
28,2,2
3,47,3
7,2,4
30,16,4
24,47,8
4,27,1
33,33,3
18,16,2
10,16,1
20,37,2
36,47,4
35,11,8
9,37,5
42,47,2
32,37,2
24,11,1
17,27,6
32,27,1
28,47,1
14,11,1
13,11,3
16,27,1
45,2,3
45,37,5
31,37,2
45,16,2
1,11,5
9,47,5
31,2,1
38,27,2
6,16,1
22,22,1
22,33,1
39,16,5
43,16,5
31,47,5
12,27,7
40,11,4
11,2,5
41,27,1
0,47,7
28,27,3
21,16,1
0,37,5
23,2,1
30,27,7
6,37,1
17,37,4
49,11,1
49,47,1
46,18,2
48,47,5
24,27,6
46,11,3
8,16,1
16,47,3
36,2,1
2,2,5
42,11,4
18,18,9
1,2,4
8,37,2
23,16,14
4,16,3
5,37,1
39,27,5
14,47,5
26,7,1
8,2,1
20,16,2
45,27,3
28,16,1
24,2,2
19,27,2
12,16,1
44,16,1
40,37,1
15,11,3
38,16,1
31,27,2
19,19,3
13,2,1
38,47,6
15,35,1
44,47,2
0,11,2
19,47,1
30,11,2
47,11,6
22,11,1
23,27,1
3,11,3
7,16,2
46,2,1
25,2,3
38,37,4
17,16,3
30,47,2
41,2,2
7,47,7
46,27,1
16,16,14
18,2,5
43,37,1
7,11,1
34,2,6
42,16,1
47,2,1
16,2,1
44,27,3
46,37,1
48,16,2
32,16,1
35,16,5
29,27,1
39,2,1
13,27,1
21,27,6
35,2,1
26,16,3
22,27,2
49,2,3
25,37,4
32,47,3
34,11,2
19,16,1
29,47,5
7,37,6
4,2,2
25,47,1
43,27,3
30,37,3
40,2,2
6,11,1
44,37,1
14,2,1
41,16,3
48,37,4
5,16,2
36,27,3
14,27,2
3,37,6
37,11,2
20,11,1
15,37,1
11,11,87
49,37,4
6,27,8
11,47,7
