true_label,predicted_label,count
36,43,1
11,30,2
47,36,1
13,9,2
1,11,2
37,11,2
7,43,3
49,10,1
13,22,2
13,21,1
26,26,1
46,30,1
37,32,1
12,17,2
17,18,1
0,7,2
2,39,2
38,17,2
21,39,3
3,22,1
49,22,2
5,5,2
39,18,1
28,39,3
15,22,1
17,20,1
2,17,1
11,11,75
44,18,1
11,19,1
25,26,1
1,22,1
40,7,1
7,30,1
15,23,1
38,0,1
31,31,1
3,2,1
36,13,1
30,20,1
24,30,2
13,30,1
45,43,1
32,32,1
18,22,1
17,23,1
19,42,1
19,11,1
9,30,4
23,16,2
1,20,2
24,39,8
32,16,2
0,0,10
28,42,1
34,39,2
26,23,1
30,30,8
5,18,1
30,8,1
11,16,6
13,24,3
49,8,1
32,41,1
25,3,1
3,30,1
33,22,2
1,1,3
2,16,1
11,38,1
18,35,1
10,10,12
38,42,1
34,32,1
12,23,1
2,43,2
38,7,1
21,45,1
48,11,2
28,8,1
9,45,1
30,21,1
14,27,1
27,30,4
3,0,1
23,7,1
22,16,3
14,41,2
45,16,4
30,39,5
21,18,1
44,17,1
7,7,7
40,8,1
20,22,1
47,9,2
35,40,1
3,7,1
24,24,4
24,43,4
21,7,1
13,6,1
10,12,3
46,28,1
7,31,2
44,39,2
16,17,1
11,24,1
12,16,1
35,35,5
6,24,1
20,46,1
11,1,1
22,22,9
47,16,2
29,11,1
29,17,1
13,7,2
36,7,5
13,42,1
25,25,4
26,17,3
41,39,1
6,16,1
48,30,2
27,8,1
29,0,1
20,30,2
11,26,1
45,28,1
38,16,3
42,39,2
19,44,1
7,24,2
36,16,1
49,17,2
14,11,1
12,18,2
2,11,2
11,17,1
48,17,2
8,39,1
0,39,1
16,11,2
23,20,1
4,22,1
9,7,1
20,18,6
18,23,1
0,38,1
29,22,4
29,2,1
2,22,1
21,19,1
41,21,1
31,16,1
31,17,1
0,41,1
34,18,3
11,44,1
40,18,1
4,7,1
16,23,1
24,16,1
39,8,1
8,16,2
15,18,3
25,1,1
35,18,6
35,23,1
7,11,1
22,17,1
17,12,1
29,14,1
48,23,1
5,17,1
7,16,1
49,47,1
20,39,1
10,22,1
11,9,1
28,24,1
40,22,1
4,18,1
14,8,1
37,9,1
9,36,1
5,38,1
30,17,1
46,46,3
14,17,1
22,39,1
28,30,2
15,16,2
31,7,4
36,24,1
6,12,1
44,48,1
29,41,1
3,11,3
37,5,1
34,45,1
32,20,1
1,9,1
34,20,1
11,20,1
11,42,4
44,16,1
1,10,5
2,9,2
14,14,2
33,33,12
38,41,2
29,16,1
47,38,3
38,38,5
32,39,1
5,0,1
48,16,3
9,9,8
44,11,1
34,34,1
26,22,1
21,43,4
46,35,1
45,35,2
5,16,1
4,8,1
41,41,2
39,43,1
16,39,2
47,47,3
4,47,1
37,37,2
35,16,2
43,43,12
40,11,1
36,20,1
11,22,3
40,9,1
3,14,2
48,44,1
18,18,12
32,24,1
20,16,2
9,11,1
16,16,14
39,39,8
14,22,1
14,20,1
40,20,1
18,16,1
44,30,1
12,12,3
46,15,1
30,16,2
23,23,13
49,20,1
26,15,1
37,49,1
7,41,2
48,42,1
43,11,1
43,16,1
11,23,2
47,13,2
11,48,1
22,18,1
28,23,1
45,39,1
49,38,1
21,21,1
15,35,2
41,16,3
8,42,1
17,16,2
17,17,10
45,6,1
2,18,1
43,35,1
42,42,6
37,17,3
27,22,2
34,7,1
5,41,1
19,19,7
6,39,7
41,17,1
19,18,1
20,35,1
27,39,4
21,28,1
28,20,1
20,20,4
14,30,1
47,11,1
47,41,1
48,39,3
41,7,1
34,11,2
33,30,1
37,23,1
19,16,1
25,10,1
11,27,1
45,22,1
43,39,2
4,4,1
2,20,1
3,3,1
15,15,4
12,8,3
34,28,1
30,43,1
27,16,2
10,26,1
39,42,1
40,35,1
34,16,2
11,29,1
9,21,1
45,18,1
27,17,1
3,9,2
12,34,1
25,49,1
43,7,1
46,18,2
22,23,1
4,16,2
45,30,2
37,0,1
7,39,1
22,20,1
13,11,1
6,6,3
13,39,1
32,31,2
36,36,1
31,39,2
39,16,2
24,31,1
31,43,1
31,6,1
13,16,1
8,8,4
9,22,2
35,46,1
29,38,1
