epoch,loss,accuracy
1,0.095619544,0.78125
2,0.040259,0.09411765
3,0.03901364,0.78125
4,0.03923433,0.2578125
5,0.039210953,0.78125
6,0.03918339,0.4765625
7,0.03899009,0.78125
8,0.039479252,0.5546875
9,0.038832523,0.78125
10,0.038173765,0.5625
11,0.03778615,0.78125
12,0.037996482,0.78125
13,0.037214786,0.78125
14,0.03759784,0.5703125
15,0.037660994,0.78125
16,0.03712261,0.5859375
17,0.037592858,0.78125
18,0.03700605,0.56626505
19,0.037499696,0.56626505
20,0.037512366,0.6171875
21,0.036300834,0.78125
22,0.036999244,0.78125
23,0.03617139,0.78125
24,0.03635313,0.78125
25,0.036342062,0.78125
26,0.036455955,0.78125
27,0.03594797,0.78125
28,0.036216952,0.78125
29,0.036323372,0.78125
30,0.036240794,0.78125
31,0.03631726,0.78125
32,0.035643797,0.78125
33,0.035912175,0.6015625
34,0.035565205,0.78125
35,0.036205515,0.78125
36,0.03580911,0.78125
37,0.03603257,0.78125
38,0.035962485,0.78125
39,0.035729438,0.78125
40,0.035145573,0.78125
41,0.035379477,0.78125
42,0.03562878,0.78125
43,0.035777755,0.5625
44,0.035075057,0.53125
45,0.035074808,0.78125
46,0.03506572,0.78125
47,0.03560148,0.78125
48,0.036310606,0.78125
49,0.03581204,0.578125
50,0.035228387,0.78125
51,0.035646573,0.5703125
52,0.035053417,0.78125
53,0.035626687,0.78125
54,0.03471315,0.78125
55,0.03529787,0.78125
56,0.03538787,0.78125
57,0.035349894,0.78125
58,0.03583529,0.78125
59,0.035316017,0.5625
60,0.035077874,0.78125
61,0.034871474,0.78125
62,0.03530741,0.59375
63,0.034802508,0.78125
64,0.03575368,0.78125
65,0.034905642,0.78125
66,0.03451329,0.78125
67,0.034462094,0.78125
68,0.035227653,0.5703125
69,0.035813455,0.578125
70,0.035287224,0.78125
71,0.03485735,0.78125
72,0.035017207,0.78125
73,0.034277983,0.78125
74,0.03529141,0.78125
75,0.03430722,0.78125
76,0.03385803,0.5390625
77,0.034665033,0.78125
78,0.034907915,0.78125
79,0.034808405,0.78125
80,0.034391865,0.46875
81,0.03435363,0.78125
82,0.035041243,0.78125
83,0.034661137,0.78125
84,0.034152117,0.78125
85,0.034076843,0.78125
86,0.034355022,0.78125
87,0.03425265,0.78125
88,0.03495373,0.78125
89,0.034194414,0.78125
90,0.034768,0.78125
91,0.0351756,0.78125
92,0.034886774,0.78125
93,0.03496052,0.78125
94,0.033949483,0.78125
95,0.0341406,0.78125
96,0.034604892,0.78125
97,0.03420386,0.78125
98,0.034417618,0.78125
99,0.034785114,0.53125
100,0.03459701,0.78125
