true_label,predicted_label,count
40,40,1
2,11,2
14,14,4
14,13,1
45,27,1
12,10,1
29,14,1
40,33,1
32,32,2
27,27,6
49,11,1
29,11,1
43,20,1
30,16,2
28,7,1
22,17,3
26,29,1
7,21,1
2,23,1
40,20,1
12,17,1
27,21,1
7,24,1
38,0,3
20,13,1
46,46,6
7,46,1
35,19,1
5,0,1
41,31,1
29,22,1
27,30,1
48,17,1
20,22,1
1,11,1
9,47,1
45,44,1
49,49,2
27,11,1
16,30,1
27,39,1
21,45,2
30,30,7
49,34,1
41,7,2
15,2,1
29,23,1
28,16,2
24,8,1
25,25,9
12,18,1
5,5,3
6,21,1
22,4,1
35,14,1
41,41,2
36,36,4
1,49,2
23,16,1
8,34,1
34,10,2
29,29,5
30,48,1
15,22,1
29,3,1
32,0,1
49,10,2
37,37,8
4,49,1
18,20,3
36,7,4
11,31,1
12,20,1
23,4,1
9,9,13
32,7,1
7,31,3
44,16,1
1,9,1
22,10,1
18,35,2
39,43,2
11,37,1
39,21,3
15,34,1
4,7,1
43,24,2
12,12,5
17,5,1
45,21,1
6,9,1
39,39,4
13,38,1
30,36,1
29,38,1
48,11,1
0,7,2
21,24,1
42,21,1
16,23,1
2,45,1
44,17,1
35,35,7
26,17,1
45,16,3
20,20,8
46,13,1
7,7,9
30,27,2
44,47,1
47,38,1
17,17,12
35,18,4
38,23,1
21,48,1
21,7,1
48,45,1
16,41,1
28,39,1
34,17,1
12,34,1
30,44,1
5,44,1
11,48,1
43,9,1
48,14,2
34,35,1
13,13,6
47,37,3
20,7,2
16,11,1
38,5,1
3,49,1
42,8,2
21,20,1
33,33,15
30,11,3
24,41,2
37,3,3
40,11,3
41,24,1
5,17,1
17,16,1
4,16,1
11,1,1
10,10,17
37,38,2
41,48,2
47,36,1
20,11,1
27,16,1
3,1,1
38,7,1
38,38,6
48,38,2
27,5,1
13,29,1
22,22,10
30,45,1
21,13,2
17,49,1
35,34,1
11,38,5
2,21,1
7,14,1
49,9,2
43,11,2
27,37,1
3,0,1
8,11,1
22,7,1
2,9,3
31,41,1
9,11,1
13,21,1
12,5,1
47,11,4
14,19,1
24,48,1
5,41,1
24,24,9
45,34,1
16,24,1
6,5,1
38,34,1
40,22,1
16,20,1
13,48,2
1,3,1
28,21,2
44,30,1
44,11,1
42,45,1
11,49,1
24,30,2
35,15,1
4,22,1
8,8,4
32,11,1
39,30,1
12,8,2
4,4,2
34,20,4
36,9,1
20,46,1
21,21,3
26,26,3
31,36,1
48,48,5
32,31,1
14,37,1
26,10,1
0,38,2
2,24,1
0,3,1
18,23,1
34,12,1
16,19,1
38,42,1
48,30,1
2,13,1
30,34,2
2,22,1
48,19,1
31,39,1
42,42,3
23,7,1
13,11,1
48,6,1
31,31,6
16,34,1
20,24,1
22,34,1
13,2,1
20,29,1
34,16,1
17,8,1
39,41,1
4,17,1
47,3,3
34,11,1
2,2,1
36,24,1
43,43,11
16,16,10
35,23,1
13,31,1
18,18,10
24,21,1
16,17,1
3,37,1
13,24,1
15,35,3
9,14,1
29,2,1
6,27,1
14,11,1
19,11,2
15,17,1
11,25,1
24,39,4
7,45,1
28,27,1
44,48,3
39,24,1
5,38,1
8,30,2
0,0,10
3,3,8
36,14,1
4,32,1
38,24,1
28,24,2
14,48,2
45,45,7
39,16,2
26,11,1
32,45,1
43,30,1
14,5,1
13,9,1
28,42,1
42,39,1
31,7,1
11,11,91
16,0,1
9,33,1
1,17,1
34,29,1
23,23,14
47,47,3
40,34,1
1,10,1
6,48,1
49,5,1
32,34,1
21,49,1
41,23,1
46,9,1
31,23,1
15,15,5
20,35,2
3,38,1
15,18,1
2,4,1
1,1,7
27,6,1
21,43,1
7,41,3
11,26,2
32,13,1
34,34,3
9,3,2
6,6,8
46,15,1
19,19,10
