true_label,predicted_label,count
41,7,3
20,31,1
34,11,1
27,42,1
34,22,1
12,27,1
2,2,2
48,38,2
46,1,1
8,16,1
37,3,1
17,38,1
36,48,1
25,25,4
36,22,1
19,19,6
39,42,1
2,0,1
21,0,1
37,47,1
15,35,6
5,0,1
5,5,1
40,10,1
37,11,2
34,34,5
34,17,3
46,15,1
0,42,1
20,18,3
10,35,1
14,14,4
0,7,2
49,22,1
29,11,1
48,39,1
4,7,1
31,31,1
26,29,1
35,18,2
22,24,1
47,47,3
13,14,2
21,8,3
37,17,2
47,22,2
43,43,5
11,24,1
17,8,1
45,22,2
44,38,1
44,24,1
6,22,1
15,46,1
47,1,1
11,27,2
9,22,2
10,10,13
19,11,1
1,10,1
7,0,1
10,22,2
38,46,1
32,24,1
12,12,1
45,24,1
45,39,1
45,16,4
14,48,1
3,11,1
37,22,1
20,23,1
19,22,1
47,14,1
1,1,6
43,7,1
49,49,5
11,11,61
7,16,1
30,39,1
29,33,1
25,3,1
48,48,1
11,8,2
21,39,2
21,24,6
7,49,1
18,20,1
30,30,1
40,8,1
27,39,3
14,24,2
38,17,1
49,11,1
9,17,1
38,38,3
30,16,3
13,22,1
6,24,2
3,9,3
29,14,2
23,23,13
11,35,3
6,8,1
17,17,6
24,16,1
11,34,1
38,24,1
14,42,1
2,24,1
7,11,1
22,17,2
17,0,1
34,31,1
2,9,1
40,33,3
46,33,1
27,22,1
32,0,1
41,48,1
4,17,2
12,8,3
25,1,2
16,31,1
26,10,1
20,20,2
19,42,1
48,22,1
39,24,5
17,23,1
36,24,3
45,8,4
12,18,1
9,49,1
48,42,2
28,7,1
28,23,1
34,42,1
36,17,1
28,22,1
37,49,2
6,39,5
17,16,1
32,23,1
12,10,1
6,12,1
47,11,5
16,39,3
18,34,1
45,0,1
14,11,1
24,24,16
38,22,3
26,49,1
48,24,6
11,12,1
30,34,1
28,17,1
35,37,1
11,38,1
1,33,3
44,48,1
8,8,4
11,33,1
16,23,2
3,49,2
3,3,4
1,37,1
4,8,1
38,30,1
49,12,1
32,31,1
32,13,2
11,49,5
4,22,1
26,35,1
11,10,1
9,47,2
39,8,2
41,27,2
34,49,2
26,17,1
13,9,1
5,39,1
49,10,1
11,17,1
6,6,2
18,16,1
36,33,3
30,22,2
39,39,6
23,16,4
32,35,1
13,11,2
20,12,1
0,0,10
18,18,12
30,24,4
29,9,1
29,22,2
36,7,2
42,16,1
38,0,2
13,49,1
1,49,2
4,12,1
22,16,1
16,35,3
20,2,1
6,16,1
24,7,2
47,9,2
40,22,2
30,7,2
7,20,1
31,42,2
24,39,1
15,15,3
9,29,1
41,24,1
2,22,3
37,37,2
28,8,1
27,16,2
27,8,4
20,35,2
13,13,1
33,33,15
10,17,1
2,8,1
48,41,1
37,33,1
11,31,1
35,49,1
22,22,11
47,7,1
30,17,2
37,1,1
20,7,2
34,4,1
0,22,1
48,7,1
28,42,2
19,0,1
8,42,2
11,22,10
42,24,2
19,29,1
29,7,3
2,49,1
5,22,4
11,42,6
43,24,10
14,8,2
46,46,6
11,16,2
41,41,1
11,1,1
26,22,2
27,24,1
5,34,1
31,24,2
13,24,7
11,0,2
42,42,5
30,8,3
38,23,1
35,35,11
35,7,1
22,49,1
9,11,1
25,37,1
20,16,1
9,9,7
30,11,1
2,42,1
38,7,1
31,39,2
45,35,1
15,4,1
12,23,2
44,39,2
12,17,2
31,7,3
44,0,1
12,16,1
9,33,4
25,49,1
32,48,1
20,22,3
27,7,2
0,24,1
43,11,2
15,9,1
31,16,1
7,33,1
29,17,2
38,16,1
3,6,1
28,16,1
7,24,4
22,8,1
3,37,1
19,39,1
18,35,1
40,37,1
16,7,1
1,17,1
28,24,1
12,20,1
2,11,2
16,16,9
3,1,1
15,18,1
20,15,1
17,22,5
8,24,1
28,39,1
44,22,2
32,39,1
11,37,2
13,16,1
4,16,2
21,17,1
7,7,10
41,0,1
16,27,1
