true_label,predicted_label,count
3,14,1
16,39,1
40,3,1
39,42,2
13,14,1
43,30,1
2,11,3
36,14,1
46,18,1
44,30,1
7,13,1
30,32,1
18,18,8
16,16,10
4,41,1
30,28,1
47,36,1
40,20,1
45,27,3
20,43,1
9,11,4
39,24,1
5,5,3
28,27,2
22,22,11
13,11,2
48,11,3
49,3,2
22,24,1
28,24,1
35,34,1
5,12,1
24,39,2
41,31,1
38,49,1
12,16,1
8,11,1
37,10,1
48,19,1
25,25,8
26,11,4
21,24,1
39,43,2
0,38,2
38,0,1
40,13,1
19,11,7
21,13,3
34,34,3
12,12,8
27,11,3
37,11,3
38,7,1
20,39,1
40,36,1
41,14,2
24,24,10
41,17,1
45,34,1
4,4,2
13,9,1
4,13,2
30,39,1
9,1,1
38,31,1
29,40,1
43,42,1
41,7,1
37,13,1
34,20,1
48,47,2
20,7,2
24,11,1
30,30,6
26,19,1
49,1,1
17,11,2
10,10,16
20,30,1
20,2,1
31,20,1
34,37,1
34,2,2
3,11,1
34,13,2
20,13,2
46,46,5
17,5,2
27,27,9
7,0,1
0,7,1
32,7,1
32,13,3
48,14,3
22,17,1
16,41,1
35,35,10
22,4,1
28,11,2
13,31,1
15,30,1
44,11,3
47,11,7
43,13,1
17,17,8
17,38,1
0,0,10
7,39,1
6,12,1
13,7,1
37,37,4
24,6,1
15,4,1
15,17,1
36,36,3
3,25,1
9,9,10
20,20,7
28,7,1
40,11,3
17,10,1
14,14,5
19,47,1
37,3,2
1,11,1
24,38,1
37,2,1
4,11,1
18,16,1
34,11,3
7,31,1
16,23,2
48,44,1
31,13,2
32,14,1
21,30,3
9,3,2
30,27,3
42,39,1
5,11,1
37,14,1
16,11,2
24,31,2
36,47,2
38,11,3
1,1,11
49,49,2
2,16,1
32,30,1
15,20,2
20,1,1
36,13,4
48,38,1
28,13,2
8,30,1
4,16,2
12,34,2
18,34,1
13,13,9
6,27,1
3,9,1
48,30,1
33,9,2
34,16,2
49,9,1
24,30,1
39,6,1
29,3,4
17,12,1
46,15,1
21,0,1
11,1,1
44,6,2
9,13,1
9,2,1
39,39,7
11,14,1
33,11,1
26,10,2
24,21,1
30,6,1
17,27,1
31,31,6
5,30,1
32,32,1
2,47,1
29,29,1
30,13,1
35,13,1
12,11,2
23,7,1
33,33,11
1,9,1
6,11,2
44,44,2
11,11,99
8,41,1
8,39,1
18,22,1
33,13,1
8,8,2
31,42,1
45,30,2
7,42,1
47,13,1
20,22,1
14,5,1
23,23,16
14,47,1
29,11,4
2,2,4
18,30,1
3,3,8
48,48,1
43,24,2
30,11,3
45,16,2
42,42,4
18,23,1
22,13,1
20,46,1
42,11,2
14,11,3
8,13,1
48,17,1
27,30,1
8,16,1
7,33,1
18,20,1
7,30,1
34,10,1
35,30,1
19,19,4
18,0,1
16,6,1
7,7,12
22,7,1
47,9,2
21,21,3
39,16,1
28,39,1
38,13,1
35,16,1
2,13,3
1,2,1
3,1,1
24,16,1
35,15,1
32,34,1
43,43,12
43,21,1
42,13,1
29,38,1
30,17,1
27,13,1
0,22,1
35,11,1
32,11,1
45,13,6
22,49,1
30,2,2
48,13,1
41,41,4
28,37,1
21,43,1
16,17,3
47,47,4
25,1,1
15,26,1
46,13,2
7,41,1
21,34,1
31,24,1
36,2,1
6,9,1
11,47,1
14,48,1
40,40,1
38,41,1
38,24,1
15,35,2
15,11,1
18,35,1
38,38,5
29,0,1
13,40,1
5,0,1
6,6,8
15,15,4
11,3,1
49,11,2
11,25,1
5,38,1
0,11,1
10,26,1
2,9,1
49,37,1
