true_label,predicted_label,count
6,20,1
15,10,2
38,20,1
29,13,1
7,33,4
49,20,1
14,20,2
15,20,3
21,2,9
2,10,3
39,33,2
31,20,2
15,46,1
25,2,2
45,20,2
1,2,4
8,20,2
11,13,1
12,2,4
47,46,1
16,20,5
23,20,8
47,20,1
4,2,5
45,2,12
24,20,4
27,20,4
19,33,1
48,33,2
11,33,5
17,33,1
19,20,4
34,20,5
0,33,2
34,10,4
39,30,1
31,2,6
43,11,1
38,33,1
9,13,1
5,20,4
10,46,1
23,2,8
24,2,11
37,10,1
42,2,7
7,10,6
21,20,2
38,46,2
9,20,2
2,2,9
26,2,3
11,10,10
30,49,1
13,2,15
49,10,1
35,46,1
14,2,8
14,10,1
27,2,9
38,2,7
46,46,6
3,2,9
3,46,1
0,2,4
16,16,1
22,20,5
1,10,9
1,20,1
47,2,9
11,11,7
40,46,1
0,10,3
22,10,3
12,20,7
6,11,2
9,2,11
38,10,4
40,2,6
47,10,3
33,1,1
35,20,7
7,29,1
5,10,1
33,33,5
21,10,2
2,20,1
22,2,8
16,10,2
18,10,2
11,20,17
9,33,2
30,20,1
32,10,1
39,20,3
20,10,4
47,11,1
18,2,1
29,2,4
36,20,1
49,2,7
10,10,14
3,10,3
30,2,17
37,33,1
11,2,64
9,10,3
31,10,2
24,33,5
44,20,1
41,10,2
44,10,1
0,20,2
23,33,1
30,10,1
6,2,9
29,10,3
33,10,2
19,2,7
17,10,1
37,20,1
42,11,1
4,10,1
18,46,2
18,20,11
31,33,1
43,33,1
17,20,7
26,10,2
6,10,1
20,46,2
20,20,8
13,20,1
22,46,1
10,20,2
39,2,8
48,20,3
37,2,10
16,2,12
27,11,1
33,2,7
0,46,4
44,2,6
25,10,7
17,2,7
32,2,4
34,2,6
41,2,3
29,20,4
35,2,7
32,20,4
46,2,2
7,2,9
12,10,2
43,2,16
4,20,2
20,2,4
48,2,10
35,10,1
28,10,1
46,20,1
28,2,9
8,2,5
5,2,3
8,33,1
15,2,7
36,2,10
26,20,2
41,20,4
40,10,1
