true_label,predicted_label,count
36,23,1
43,7,16
6,10,1
21,1,1
0,1,1
34,23,2
12,23,6
12,7,1
22,7,2
35,7,4
39,11,1
27,7,3
14,7,1
4,18,2
40,23,1
15,18,1
12,10,2
3,11,11
16,24,1
4,23,1
6,11,12
41,11,1
33,11,1
0,10,2
19,11,11
0,11,2
32,23,1
20,18,1
5,7,4
12,18,1
23,18,4
15,11,1
20,7,8
28,7,8
17,11,1
33,1,1
32,7,5
49,1,3
37,11,12
24,7,18
7,24,1
20,34,1
46,24,1
20,10,5
46,22,1
49,9,1
31,7,10
32,11,1
16,11,3
23,7,2
16,7,14
11,11,98
40,11,5
35,11,2
2,7,3
24,11,2
32,1,1
22,18,4
49,10,1
41,10,1
14,11,10
5,11,3
23,23,4
31,23,1
35,18,1
21,7,8
3,1,1
43,11,1
27,11,11
29,11,3
29,7,1
22,10,10
43,1,1
25,10,2
19,1,1
8,11,4
17,18,2
48,11,10
18,23,1
29,1,6
1,9,1
41,7,6
36,11,5
42,7,3
35,10,8
45,11,9
10,10,17
29,10,1
42,11,5
2,11,10
20,23,1
11,1,4
18,18,2
13,1,2
12,11,2
8,7,4
7,18,1
20,11,1
17,10,2
30,11,11
18,7,1
30,7,9
34,11,2
11,9,2
1,11,2
16,18,1
4,7,4
22,23,1
29,23,1
23,24,2
20,1,1
45,9,1
32,10,1
49,11,4
15,10,9
33,10,13
34,10,5
38,7,4
13,7,6
3,9,1
47,11,15
4,22,1
13,11,7
38,11,10
46,10,5
48,10,1
9,1,5
7,7,14
25,1,5
25,25,1
39,7,13
16,23,1
0,7,6
34,7,4
9,9,1
37,1,1
35,1,1
5,18,1
36,7,5
26,7,1
38,23,1
40,1,2
12,1,1
0,18,3
15,7,2
17,7,7
18,10,12
44,11,8
46,11,2
26,10,2
0,23,1
34,1,1
13,10,1
26,1,3
26,34,1
41,23,1
1,10,3
23,10,5
9,11,13
1,1,8
28,11,2
17,23,4
34,18,1
7,23,4
21,11,4
25,11,1
48,7,3
45,7,4
48,18,1
