true_label,predicted_label,count
32,11,1
14,11,1
37,44,1
21,24,1
49,5,2
0,0,9
39,39,1
13,48,1
34,34,3
11,3,1
26,19,1
29,0,2
7,11,1
26,1,1
30,11,4
40,35,1
20,30,2
36,7,2
33,11,1
45,11,1
27,30,2
3,9,1
21,2,1
20,20,3
20,31,1
1,11,3
20,29,1
24,39,2
16,39,1
7,0,1
2,24,1
2,0,1
23,7,1
11,25,1
38,37,2
23,4,1
49,49,1
26,26,2
15,18,1
46,11,1
44,11,2
39,16,3
1,10,1
26,11,2
48,20,1
48,45,1
14,44,2
4,39,1
46,15,1
2,21,2
21,43,1
17,48,3
20,16,1
27,13,1
43,30,1
20,3,1
15,2,1
40,1,1
34,45,1
37,47,2
5,6,1
37,11,3
11,1,2
41,31,1
6,2,1
35,34,1
21,1,1
0,38,3
41,48,2
43,24,4
0,11,2
6,19,1
48,41,1
48,47,1
9,11,4
2,19,1
34,17,1
5,17,2
24,4,1
26,17,1
13,24,1
41,41,3
38,0,1
39,4,1
12,12,6
11,38,2
28,28,1
33,33,14
35,35,13
7,14,1
4,4,2
7,20,1
44,6,1
42,45,1
12,5,2
41,7,2
36,21,1
9,47,2
29,3,3
35,6,1
19,47,1
36,38,1
20,7,1
16,12,1
28,39,2
32,34,1
47,9,1
22,1,1
46,46,5
16,7,1
37,37,5
34,21,1
2,14,1
31,38,1
13,14,1
18,20,2
13,9,2
3,11,1
40,45,1
7,4,1
9,13,1
18,16,1
3,3,7
16,6,1
24,11,2
7,7,6
45,35,1
1,1,7
4,22,1
34,11,1
5,0,1
10,10,17
14,5,1
8,8,2
1,9,1
32,24,1
43,43,11
18,35,1
0,17,1
5,5,3
1,25,1
39,48,2
49,11,5
32,30,2
37,40,1
17,8,1
46,9,1
45,30,2
45,16,1
1,20,1
15,16,1
24,24,9
48,24,1
38,24,1
12,17,1
42,42,4
39,30,1
39,21,1
36,48,1
15,35,4
35,14,1
32,14,1
31,24,2
24,6,2
2,30,1
11,47,3
48,44,1
40,11,3
23,23,13
9,9,10
20,13,1
19,11,1
28,31,1
28,27,1
9,32,1
20,18,1
17,30,1
40,32,1
38,11,1
9,33,1
3,47,2
45,13,1
20,24,2
44,48,1
4,12,1
18,2,1
7,36,1
31,13,1
21,6,1
11,19,1
44,44,2
7,43,1
14,6,1
30,20,1
31,31,5
30,27,2
42,11,1
30,44,4
29,17,1
17,17,9
28,21,1
47,11,7
2,3,1
7,31,1
48,11,2
30,17,1
32,45,2
16,24,1
34,13,2
44,16,1
38,29,1
44,21,1
22,22,10
16,2,1
39,43,1
28,45,1
12,11,2
20,34,1
8,35,1
27,27,3
11,2,2
34,20,4
13,6,2
34,47,1
20,22,1
30,30,5
28,24,2
27,24,1
22,24,1
39,24,3
37,9,1
20,45,1
2,11,4
14,45,1
22,4,2
20,48,1
13,13,3
21,30,1
8,6,1
12,16,1
15,13,1
18,45,1
13,11,2
38,6,1
5,44,1
47,3,1
27,21,2
14,14,2
21,45,1
27,11,1
48,17,1
15,22,1
2,48,1
29,29,5
30,21,1
21,21,6
8,16,2
16,30,1
43,11,2
13,45,1
28,13,1
48,19,1
25,1,1
42,16,2
13,40,1
45,34,1
3,29,1
46,18,1
30,6,1
8,11,2
23,16,2
34,16,1
29,11,1
48,14,1
12,34,1
31,6,1
22,17,2
7,24,6
16,16,12
16,11,1
13,29,2
18,15,1
27,6,4
30,37,1
32,32,1
45,6,1
6,6,11
38,31,1
22,19,1
47,47,6
3,14,1
19,19,10
15,15,4
45,45,6
48,48,4
41,5,1
14,48,3
11,11,92
24,16,1
36,36,6
39,6,1
4,7,1
25,25,8
4,41,1
49,1,1
17,5,2
24,43,3
31,7,1
38,41,1
38,38,6
4,11,1
18,18,9
40,49,1
