true_label,predicted_label,count
3,47,2
16,23,2
13,7,1
16,11,2
34,20,2
34,18,2
2,27,1
0,31,1
43,27,7
30,49,1
34,22,1
44,19,1
20,20,1
33,33,13
16,18,1
44,16,1
41,6,1
11,8,1
15,27,1
24,27,6
6,22,1
15,17,1
32,16,2
36,21,2
4,23,1
34,16,1
38,38,4
31,7,2
45,20,3
21,7,1
23,16,1
8,11,1
20,21,1
32,42,1
30,23,1
16,39,1
11,42,1
8,27,2
2,19,1
24,42,5
48,44,1
18,23,6
11,41,1
42,13,1
38,6,1
7,7,5
6,44,1
13,47,1
9,9,8
20,18,3
24,24,6
21,5,1
11,38,1
9,47,3
3,49,1
14,1,1
6,42,2
7,32,1
19,29,1
13,45,1
22,18,1
14,5,5
34,15,1
13,11,2
15,15,1
13,13,1
15,42,1
2,11,1
45,13,1
20,3,1
2,16,2
27,42,1
31,16,1
34,37,1
38,11,3
29,15,1
12,5,6
7,24,1
7,44,1
7,37,1
22,5,2
7,20,1
29,20,1
36,5,2
41,17,1
44,11,1
48,5,3
4,13,2
45,16,3
7,42,1
0,3,1
28,16,2
49,26,1
11,0,1
34,4,1
22,0,1
10,49,1
11,45,1
22,44,1
28,42,4
14,44,1
26,16,1
1,9,2
8,13,1
15,16,1
23,5,1
4,22,1
49,13,1
38,3,1
29,36,1
32,3,1
20,23,2
9,30,1
47,13,2
26,27,1
16,2,1
27,19,1
36,45,1
35,42,3
7,11,1
17,11,1
24,11,1
0,47,1
26,26,1
19,16,2
1,10,3
0,7,1
4,27,1
13,28,1
49,11,2
32,20,1
16,42,3
32,31,1
7,18,2
40,16,1
25,10,2
47,2,1
40,1,1
29,3,2
3,9,1
30,42,2
45,27,1
13,5,1
37,3,2
8,42,1
17,20,1
25,11,1
20,7,1
20,9,1
26,10,2
47,11,2
37,11,4
0,11,1
1,11,2
17,18,1
45,5,2
18,27,1
27,5,3
11,22,1
47,47,2
42,42,4
34,11,2
9,11,1
44,27,1
3,11,1
1,2,1
26,11,1
30,20,1
14,48,1
10,10,15
30,48,1
15,18,4
16,28,1
48,2,1
11,20,2
49,10,4
42,27,3
38,27,1
29,29,1
7,31,1
39,42,5
21,19,1
40,20,1
0,16,1
11,49,1
12,34,1
8,16,2
22,23,2
30,27,5
14,13,1
47,7,1
21,45,1
17,16,3
45,34,1
27,18,1
25,25,3
35,20,2
36,20,1
48,3,1
5,5,4
48,19,1
14,29,1
40,49,1
48,0,1
11,16,5
43,10,1
36,42,2
11,17,1
23,42,1
17,5,6
6,5,2
48,48,1
28,27,1
9,14,1
35,7,1
5,14,1
7,13,1
28,7,1
19,11,3
6,6,1
12,16,2
44,44,1
41,7,1
40,13,3
3,13,1
47,37,2
46,18,2
45,42,3
49,20,1
13,21,1
19,27,1
0,37,1
48,27,1
5,41,1
41,5,1
19,19,5
11,21,1
37,5,2
48,11,2
11,13,2
31,6,2
33,32,1
27,27,4
21,27,6
11,24,1
29,44,4
11,34,1
24,7,1
21,24,1
2,20,1
31,31,4
11,10,5
17,8,2
18,18,6
43,42,7
11,44,2
9,20,1
13,35,1
38,22,1
48,16,1
6,27,4
13,24,2
3,38,1
46,46,3
5,44,1
37,37,1
21,49,1
17,23,1
2,2,5
9,22,1
26,3,1
43,7,2
32,18,1
30,21,2
17,10,1
35,19,1
39,16,1
30,24,1
0,14,1
4,7,2
34,5,1
7,16,2
32,44,1
36,24,2
15,20,1
16,20,1
0,0,7
5,26,1
41,28,1
30,44,1
46,20,2
44,5,1
41,44,1
39,27,8
11,25,1
3,37,1
1,1,4
12,27,2
1,49,1
30,37,1
22,27,1
8,5,1
20,28,1
41,41,2
40,2,1
38,5,1
36,37,1
9,13,3
25,37,2
35,18,4
20,11,2
28,13,1
4,42,1
34,13,1
25,1,1
35,23,5
38,49,1
37,13,1
20,46,1
27,16,3
10,13,1
20,27,1
43,18,1
11,5,3
44,17,1
18,16,2
41,48,1
37,25,1
2,31,1
30,11,1
23,23,13
31,13,1
13,27,1
34,10,1
7,41,1
1,3,1
44,48,1
18,32,1
11,37,7
38,0,1
20,16,2
11,47,2
22,33,1
46,32,2
28,0,1
33,40,1
16,27,5
48,6,2
15,30,1
31,33,1
13,44,1
15,23,2
2,24,1
47,3,3
22,16,5
20,13,1
11,26,1
22,42,1
12,18,1
16,16,3
21,42,1
6,24,1
34,34,1
29,5,2
37,9,2
38,16,1
47,29,2
12,42,1
13,31,2
30,16,3
32,13,1
24,5,1
11,11,61
11,12,1
23,7,1
22,17,1
6,21,1
3,3,5
7,48,1
14,6,1
27,7,1
22,22,1
