epoch,loss,accuracy
1,0.06643794,0.703125
2,0.047320962,0.5625
3,0.04561208,0.609375
4,0.045979273,0.59375
5,0.045843896,0.609375
6,0.045824856,0.609375
7,0.045365345,0.59375
8,0.046946697,0.5625
9,0.049569912,0.57894737
10,0.046694223,0.59375
11,0.045457583,0.59375
12,0.04644458,0.578125
13,0.044745136,0.57894737
14,0.046601802,0.5625
15,0.04550149,0.5625
16,0.04690591,0.6315789
17,0.0490574,0.578125
18,0.047148455,0.6315789
19,0.04404092,0.640625
20,0.04408963,0.59375
21,0.045043673,0.78947365
22,0.045258142,0.7368421
23,0.050192814,0.609375
24,0.045982018,0.5625
25,0.04459875,0.6315789
