true_label,predicted_label,count
6,14,1
27,47,3
26,37,1
46,9,1
36,3,1
25,3,2
29,1,1
28,33,1
44,9,4
43,47,1
48,9,3
39,36,2
15,10,1
37,49,1
11,9,15
27,48,1
24,36,1
9,3,1
22,10,1
12,25,1
16,37,3
32,1,2
43,13,3
28,9,2
2,33,1
4,11,2
7,13,3
18,34,1
17,37,7
39,7,2
14,14,1
13,1,2
15,37,2
34,10,3
38,25,1
43,9,7
14,0,1
31,0,1
42,9,1
45,9,7
22,29,2
47,3,5
20,11,1
11,49,1
2,11,2
48,37,1
2,1,4
30,2,1
23,37,4
21,14,3
11,29,4
22,0,1
27,14,1
38,2,1
13,11,2
39,14,1
13,3,1
8,48,1
8,9,1
49,1,6
18,13,1
14,37,2
18,20,1
27,13,1
7,30,1
48,47,1
49,25,1
7,49,1
19,47,2
18,7,1
30,9,4
31,13,2
28,13,1
41,47,1
5,0,1
13,29,2
32,9,3
7,14,3
30,47,1
1,1,7
36,37,2
24,48,1
27,40,1
13,45,1
42,7,1
42,13,1
3,3,4
24,29,1
41,14,2
48,0,2
26,25,2
46,1,2
42,11,1
48,11,2
47,11,3
32,13,1
33,1,1
24,40,1
38,29,1
7,47,1
22,49,1
16,32,1
16,48,2
34,9,1
16,38,1
48,1,1
2,9,6
0,10,1
33,11,1
3,9,1
31,30,1
17,11,1
35,40,1
22,47,1
45,40,1
20,10,1
26,1,1
39,11,1
31,45,1
39,27,1
0,30,1
1,9,1
19,38,1
35,9,8
23,17,7
33,10,2
37,11,1
30,1,7
0,38,1
11,37,1
4,37,2
12,34,1
20,1,7
20,37,1
28,37,1
39,13,2
0,7,1
47,9,3
6,11,5
0,37,1
34,11,2
38,13,1
26,10,1
19,9,1
22,37,5
15,9,4
18,9,2
7,11,2
48,3,2
21,13,2
21,49,1
46,2,1
34,37,1
30,29,1
38,47,1
31,38,1
1,10,5
25,25,6
48,5,1
36,9,4
11,11,57
42,29,1
31,14,1
13,9,6
14,11,1
20,9,5
46,11,1
24,37,5
22,11,1
38,38,2
17,29,1
34,3,1
29,3,7
24,14,1
8,40,1
24,47,2
20,6,1
29,29,2
0,0,9
33,33,5
31,49,1
23,0,1
6,1,1
49,49,1
26,29,2
30,27,1
13,47,1
31,9,1
22,3,2
20,18,1
4,47,1
38,33,1
37,37,3
17,1,3
12,10,1
45,13,1
30,11,2
16,14,3
11,3,2
21,9,2
22,5,1
3,11,1
6,29,3
30,20,1
20,40,1
35,11,1
7,9,3
24,11,4
6,47,1
27,29,1
21,37,3
30,38,1
7,10,1
38,0,4
37,3,2
28,17,1
5,37,3
44,47,1
23,38,2
7,33,4
16,13,1
41,30,2
39,45,1
21,5,1
17,3,1
22,38,1
29,37,2
8,1,1
24,3,1
38,3,2
43,36,4
11,40,1
17,17,1
42,47,1
10,10,13
48,13,1
35,13,1
23,29,2
33,40,1
38,37,1
46,10,1
16,1,1
36,1,1
17,0,1
39,47,1
36,36,2
39,29,1
5,47,1
14,33,1
11,0,1
35,1,5
39,38,1
1,3,1
16,11,5
32,29,1
24,1,1
10,25,1
46,49,1
23,47,1
32,48,1
44,1,1
15,1,6
6,2,1
40,33,1
47,29,1
12,37,1
16,9,3
40,1,6
10,0,1
8,11,2
3,25,1
5,9,1
5,17,1
9,1,5
3,0,1
39,9,1
18,1,3
19,29,7
10,37,1
8,37,2
7,37,1
10,32,1
11,47,2
12,1,8
31,11,1
46,40,2
47,1,3
45,1,3
49,37,1
21,1,1
11,1,18
25,1,1
43,33,2
33,9,5
37,25,1
27,37,3
34,1,5
3,10,1
41,0,1
24,13,1
18,11,1
6,9,1
4,29,1
37,9,1
31,47,1
28,1,3
27,1,3
43,11,1
32,37,1
14,3,2
14,9,3
42,1,2
45,11,1
44,11,1
45,37,1
5,1,1
40,3,1
28,11,1
36,49,1
9,9,13
19,11,1
41,38,2
11,25,2
13,13,1
4,14,1
18,10,6
0,11,1
17,14,1
44,29,1
34,13,2
37,1,4
3,1,4
48,29,1
41,37,1
24,9,1
4,33,1
30,37,1
22,2,1
12,0,1
