true_label,predicted_label,count
35,35,5
13,24,1
30,48,1
5,5,3
3,3,8
14,48,6
27,16,2
13,11,4
2,48,1
21,6,1
41,20,1
33,1,1
24,39,2
38,7,1
11,25,1
22,22,9
46,45,1
12,8,2
30,6,1
39,43,2
4,47,1
48,47,1
11,14,1
46,15,1
46,20,1
1,20,1
13,48,2
16,16,6
8,8,4
18,43,1
2,3,1
38,14,1
28,31,1
35,15,2
35,20,2
25,10,1
9,2,1
20,46,1
8,7,1
4,11,1
42,39,2
28,28,5
38,11,1
21,2,1
38,24,1
35,16,3
6,48,1
41,41,2
13,20,2
40,1,1
41,7,1
45,16,3
45,21,2
18,18,9
16,30,1
37,3,1
47,3,2
24,24,10
45,24,1
49,38,1
8,24,1
38,0,2
28,20,1
22,2,1
10,1,1
33,47,1
10,10,16
49,8,1
22,12,1
7,48,1
12,34,2
7,20,1
16,2,1
36,8,1
34,20,4
41,28,2
26,1,1
15,35,4
2,16,1
16,43,2
44,48,5
41,31,1
42,42,3
17,16,1
31,20,3
14,5,1
34,34,2
7,24,3
34,10,1
28,16,1
6,24,2
47,11,7
29,11,1
16,22,1
9,0,1
18,2,1
11,16,1
28,24,1
37,5,2
49,10,1
20,35,1
44,44,1
34,16,1
16,39,2
32,28,1
37,49,1
2,28,1
13,1,1
16,7,1
39,6,1
24,11,1
44,20,1
45,45,2
21,24,1
20,7,2
19,19,9
15,18,1
9,48,1
29,16,1
47,38,1
1,1,6
2,20,2
1,10,4
13,9,1
46,18,1
23,16,1
21,48,1
48,11,3
30,24,4
17,37,1
7,36,1
44,11,1
48,37,1
13,29,1
29,29,6
7,31,1
24,6,1
37,11,2
48,14,1
20,29,1
21,21,3
14,9,1
22,17,1
15,1,1
32,45,1
43,11,2
47,1,1
49,5,1
7,30,2
38,41,1
40,20,1
39,24,2
0,0,9
48,30,1
11,2,1
7,11,1
35,18,2
46,2,1
17,48,3
24,21,1
42,48,1
30,20,4
32,11,2
48,20,2
2,1,1
11,38,2
33,33,13
37,37,5
28,39,1
7,46,1
20,20,10
12,23,1
24,48,1
17,24,3
39,39,1
22,7,1
11,10,2
36,48,4
20,24,1
27,24,1
1,11,2
6,11,1
24,44,1
36,20,1
30,16,1
30,11,2
20,11,1
27,5,1
49,1,1
21,20,4
4,13,1
3,0,1
23,4,1
18,34,1
27,28,2
43,43,12
13,41,1
48,45,1
31,48,1
31,24,1
16,6,1
3,24,1
7,7,5
30,28,2
0,7,1
22,11,1
13,13,1
32,0,1
31,28,1
40,22,1
34,38,1
11,22,3
20,48,1
5,17,1
9,3,2
18,20,1
3,37,1
43,24,1
30,30,2
29,3,3
8,11,2
11,48,1
42,21,1
43,28,1
26,19,1
49,22,1
21,39,1
38,37,1
15,11,1
11,1,1
37,29,1
26,29,1
26,17,2
13,38,1
18,15,1
22,10,1
15,2,1
47,47,2
40,11,4
39,16,1
2,21,1
9,11,4
37,10,1
29,26,1
2,2,1
30,34,1
15,15,4
6,8,1
32,20,1
17,17,5
9,20,1
22,23,1
38,38,7
7,43,1
2,11,3
27,11,1
49,11,3
9,14,1
6,21,1
14,14,3
43,21,1
6,6,7
2,24,1
47,48,1
34,11,3
36,33,2
16,23,1
34,28,1
31,31,2
21,10,1
17,5,1
34,12,1
26,23,1
7,8,1
24,41,2
36,5,1
5,0,1
4,7,1
16,24,2
3,1,1
0,38,2
7,37,1
36,14,1
17,7,1
48,48,5
12,12,7
35,23,1
22,19,1
23,23,13
32,48,1
9,33,1
41,48,2
9,9,7
23,36,1
32,32,2
24,43,1
39,41,2
23,20,1
16,45,1
5,48,2
45,11,1
3,14,1
18,16,1
36,36,1
40,35,1
1,3,1
18,23,1
4,16,2
5,38,1
31,41,3
16,19,1
7,32,1
45,28,1
45,7,1
47,36,1
34,1,1
0,11,3
43,20,1
11,11,89
42,16,1
30,21,2
11,3,1
35,11,1
13,31,1
4,48,1
39,21,4
19,11,3
15,22,1
39,28,1
12,16,1
17,22,1
46,46,4
26,16,1
25,25,8
11,28,1
4,24,1
27,27,4
45,20,3
27,21,1
27,20,2
