true_label,predicted_label,count
30,30,3
3,9,1
11,3,1
16,8,2
8,35,1
47,37,2
34,28,1
28,24,2
44,38,1
32,24,1
15,12,1
49,0,2
12,23,1
32,41,1
45,28,1
9,3,2
34,11,1
44,16,2
5,41,1
30,31,2
18,23,2
6,28,1
8,16,1
16,6,1
14,5,1
11,9,2
39,35,1
37,3,1
11,37,2
13,31,3
38,6,1
41,27,1
4,7,2
9,49,1
11,4,1
15,22,1
44,39,1
48,11,1
29,14,1
29,26,1
16,11,1
11,41,2
40,28,1
44,6,2
3,25,1
16,31,1
21,39,2
47,24,1
35,20,1
6,17,1
30,42,1
11,31,1
11,40,1
13,36,2
17,31,1
10,23,1
24,39,4
40,33,1
45,7,1
2,11,1
7,31,3
24,7,2
9,47,3
13,14,1
40,40,2
13,9,1
21,43,2
8,41,1
39,8,1
21,49,1
19,19,8
25,1,3
12,12,4
45,8,3
24,43,3
10,49,1
20,35,1
42,7,1
22,23,1
36,7,5
16,16,8
2,28,1
47,47,2
42,28,2
35,23,2
39,21,1
34,30,1
3,2,1
15,35,6
9,13,2
39,39,5
2,9,1
6,8,4
15,15,2
39,31,2
19,9,1
13,43,2
0,41,2
13,49,1
26,0,1
45,43,2
29,49,3
48,21,1
45,13,2
18,18,9
24,24,5
17,27,1
9,33,1
37,11,2
48,14,1
27,21,2
41,7,2
21,8,1
40,2,1
49,11,1
47,9,1
49,10,1
7,41,2
29,7,1
30,4,1
22,31,2
2,29,1
39,28,1
20,46,1
27,8,5
22,28,1
10,2,1
13,47,1
41,41,2
30,39,1
32,7,1
26,5,1
48,0,1
15,18,2
12,8,4
27,18,1
20,7,1
1,5,1
37,49,3
17,8,3
35,35,10
20,23,1
12,18,1
11,46,1
9,9,3
30,21,1
30,11,1
44,17,1
11,20,1
37,37,6
41,38,1
17,17,5
5,5,2
23,16,1
5,39,1
42,31,1
49,49,4
33,33,15
12,34,1
30,16,2
6,6,3
10,10,13
20,18,2
34,21,1
24,11,1
11,1,2
32,36,1
27,41,2
9,11,1
16,18,1
42,49,1
38,38,4
31,24,1
13,13,2
28,31,1
23,7,1
17,22,2
5,17,2
19,41,1
36,31,1
2,46,1
26,19,1
32,34,1
11,28,1
11,7,1
9,36,2
30,20,1
32,45,1
43,13,1
14,36,2
1,49,4
23,23,15
18,20,2
7,7,10
42,42,1
2,43,2
7,24,1
47,11,4
12,16,1
14,6,1
17,5,1
30,28,1
42,13,1
6,31,2
30,41,1
21,21,1
2,13,1
16,35,1
29,29,4
13,7,2
29,0,1
39,7,1
11,47,1
36,49,1
18,35,2
18,40,1
30,27,2
48,8,1
34,20,1
16,39,1
34,34,4
6,36,1
44,48,1
4,4,1
26,10,1
12,10,1
8,11,1
22,4,1
8,7,1
38,34,1
14,8,1
22,0,1
28,7,1
38,28,1
2,39,1
36,36,3
46,13,1
19,28,1
48,41,1
31,7,2
16,4,1
13,4,1
15,23,1
40,20,1
47,1,1
32,13,2
26,26,2
4,28,2
17,11,1
27,6,1
34,36,1
48,5,1
38,0,6
37,36,1
21,0,1
11,42,1
22,22,7
20,43,3
20,39,1
21,7,1
34,18,1
2,49,1
3,3,7
34,4,1
7,43,2
31,31,5
48,38,1
21,20,1
31,39,3
43,2,2
1,1,9
14,41,1
2,2,3
35,28,1
27,16,1
39,43,1
22,39,1
10,25,1
43,7,2
35,4,1
47,3,1
5,38,1
21,31,1
11,29,1
38,31,1
25,25,5
14,11,1
30,8,2
41,24,1
21,40,1
14,22,1
40,49,2
24,31,5
4,41,2
0,14,1
20,28,1
34,29,1
11,0,2
20,20,4
19,47,1
26,49,1
46,46,6
11,19,1
49,2,1
22,41,2
9,1,3
45,39,1
27,13,1
47,31,1
25,47,1
48,48,2
46,28,1
9,24,1
0,0,11
46,18,1
0,7,1
29,12,1
17,23,2
14,0,1
5,31,1
42,35,1
34,15,1
16,23,2
32,43,1
39,4,1
48,27,2
41,31,2
14,27,2
48,6,1
11,11,79
28,28,1
21,24,1
27,5,1
36,28,1
30,2,1
48,24,1
43,43,13
3,0,3
11,49,3
28,21,1
28,39,2
4,36,1
45,45,1
7,16,2
6,27,1
35,22,1
34,23,1
22,49,1
47,13,2
20,13,2
28,20,1
45,34,3
20,0,1
28,13,1
48,19,1
8,8,3
38,41,1
16,22,1
