true_label,predicted_label,count
7,31,1
13,13,2
43,45,1
39,0,1
3,47,2
3,3,6
20,34,2
46,46,3
33,45,1
15,26,3
0,33,1
41,7,1
45,13,1
16,34,1
13,9,1
47,1,2
48,0,3
19,19,3
39,24,1
14,9,1
11,10,1
14,1,1
26,10,2
27,13,1
48,14,1
31,38,1
32,36,1
28,11,1
5,0,1
23,18,1
31,7,5
9,1,1
22,10,2
12,17,2
30,28,2
21,21,1
12,0,1
47,37,2
24,24,3
33,33,13
38,29,1
6,6,1
24,44,1
30,45,2
14,38,1
28,36,1
40,3,1
22,29,3
24,11,1
22,0,3
6,11,3
18,34,1
22,20,1
24,36,4
39,38,1
32,9,2
42,0,3
37,40,1
22,7,1
41,41,2
2,7,2
30,7,1
0,29,1
38,48,1
35,33,4
38,49,1
9,29,1
43,28,1
46,9,2
2,32,1
37,11,1
6,47,2
20,37,1
42,11,1
15,33,1
16,31,1
24,29,2
16,5,1
17,0,4
8,2,1
19,38,3
11,1,5
6,10,1
17,10,2
20,0,1
28,27,1
31,31,1
17,38,4
13,38,1
32,7,1
11,33,1
23,23,7
29,37,1
11,37,4
40,11,1
40,2,1
43,24,1
2,9,1
21,32,1
26,37,1
21,34,2
27,30,1
43,36,6
1,29,1
11,11,81
5,3,1
32,0,1
31,29,1
48,9,1
10,10,17
15,3,1
21,7,6
28,7,4
17,17,1
6,9,1
49,10,3
23,0,3
9,33,1
27,5,2
34,7,2
30,1,1
46,18,1
32,11,1
41,37,1
12,47,1
40,1,3
25,10,2
37,47,1
20,10,3
16,0,2
13,7,1
45,3,1
24,47,1
44,5,3
19,47,1
25,25,7
16,1,1
49,49,2
42,41,1
34,49,2
48,36,1
19,29,2
17,37,1
34,25,1
41,38,4
22,22,5
14,37,1
28,45,2
16,27,1
26,0,1
8,49,3
2,11,2
23,47,1
45,1,4
3,2,1
31,24,2
37,0,1
45,37,3
24,45,1
18,10,1
45,9,1
2,3,1
34,1,2
26,26,1
30,27,2
43,22,1
39,13,1
13,29,1
48,38,3
47,47,4
42,47,1
8,7,2
1,1,8
34,11,1
16,11,2
24,7,5
40,47,1
42,7,2
16,24,1
20,20,4
48,7,1
29,3,2
30,9,2
35,20,6
6,37,2
20,33,2
17,5,4
7,13,1
19,37,1
27,0,1
47,11,4
35,29,1
32,28,1
36,7,2
2,20,1
16,21,2
43,9,2
11,25,1
20,18,1
0,3,1
20,7,4
16,38,2
13,36,1
27,27,3
11,9,1
37,9,1
43,43,2
12,5,1
49,37,2
48,41,1
35,13,1
44,47,1
45,34,2
16,48,2
18,18,10
7,29,1
5,37,1
13,49,1
37,3,1
23,13,1
23,38,1
39,28,1
11,47,7
14,47,1
34,5,1
7,7,15
27,21,2
40,37,1
21,1,1
48,24,1
13,3,1
8,3,1
36,20,1
4,23,1
38,0,7
3,1,1
47,0,1
43,21,1
16,19,1
27,11,1
35,46,1
2,33,1
14,14,2
47,45,1
3,9,1
6,27,1
30,24,1
45,47,1
13,33,2
32,29,1
16,16,3
43,20,1
33,7,1
34,34,3
9,9,12
11,0,1
30,34,5
21,14,1
30,47,2
11,38,2
15,18,3
23,7,1
49,9,1
18,23,1
15,14,1
47,3,1
37,37,7
19,11,2
13,14,2
2,1,1
22,38,1
44,29,1
7,3,1
13,47,3
9,11,2
12,10,5
1,3,1
6,38,2
3,0,1
43,7,2
21,36,1
23,12,1
41,0,1
5,38,1
46,20,3
5,5,2
18,48,1
35,18,1
1,10,3
36,3,1
4,0,4
38,38,4
45,20,1
24,33,1
23,17,1
44,3,1
32,10,1
8,11,1
26,29,2
44,37,2
2,2,1
38,27,1
14,0,4
3,29,1
2,49,1
34,20,1
36,36,4
39,7,6
4,5,1
29,29,7
29,0,1
15,15,1
7,43,1
5,48,1
39,43,1
4,37,1
1,9,1
29,2,1
28,47,1
27,47,2
9,47,1
0,0,11
9,36,1
48,11,3
49,3,1
18,20,2
34,10,2
30,36,1
15,10,2
31,41,1
24,14,1
2,47,1
4,34,1
30,29,1
0,38,1
39,21,2
22,17,1
12,12,3
27,6,1
5,10,1
36,0,3
15,16,1
35,35,2
