true_label,predicted_label,count
41,28,1
31,13,1
11,0,1
38,0,2
35,7,1
46,46,5
42,7,1
37,29,1
11,30,2
17,22,1
22,49,1
48,34,1
16,18,1
15,26,1
45,13,6
45,26,1
1,25,1
39,30,1
24,27,1
43,1,1
22,22,8
29,0,1
40,3,1
3,25,1
46,20,1
4,16,1
49,49,1
30,7,2
38,22,1
20,35,1
36,36,5
47,26,1
21,8,1
38,41,2
6,39,3
1,11,2
26,19,1
30,39,3
11,25,3
28,28,5
26,29,1
38,27,1
36,7,5
15,35,1
34,28,1
24,31,2
19,16,1
2,32,1
39,43,3
49,10,1
16,23,1
20,20,6
22,7,2
18,23,2
43,7,2
20,30,1
27,41,1
27,39,1
19,11,1
30,41,1
11,48,1
37,47,1
0,48,1
14,14,4
6,7,1
15,34,1
7,7,18
40,7,1
14,29,1
2,0,1
34,34,4
2,9,3
29,25,1
18,18,9
7,28,1
16,16,7
21,30,1
2,24,1
5,17,2
19,19,5
30,45,1
41,38,1
49,1,1
22,20,1
27,27,6
10,10,14
19,22,2
42,42,5
44,17,1
11,1,2
30,24,2
0,41,1
41,7,1
44,0,1
31,7,2
34,17,1
13,29,1
11,2,1
24,48,1
9,9,11
22,28,1
20,2,1
11,34,1
20,34,2
0,0,10
14,31,1
23,7,1
32,32,1
40,2,1
48,48,2
30,30,4
20,7,2
45,31,1
47,45,1
26,10,1
45,30,1
29,11,1
16,8,1
47,9,1
43,27,1
47,47,2
45,28,1
40,40,1
24,39,5
47,29,3
34,13,1
37,37,5
28,7,2
4,7,1
4,4,3
16,4,1
17,20,1
21,43,4
21,7,1
24,24,7
11,13,3
12,20,1
44,30,2
6,6,7
13,9,1
11,27,1
9,13,4
41,41,4
41,16,1
12,23,2
23,23,16
47,7,1
45,45,2
42,4,1
18,16,1
27,28,2
25,25,5
2,8,1
1,10,2
19,38,2
21,32,1
48,14,1
4,13,1
34,47,1
32,11,1
12,17,1
44,47,1
48,31,1
48,11,2
12,10,1
15,15,6
29,26,1
35,23,3
26,2,1
48,41,1
13,13,7
48,24,1
49,20,1
37,48,1
49,13,1
29,29,8
17,23,1
46,15,1
9,11,1
8,39,1
22,13,1
3,3,6
21,31,1
48,47,1
37,11,1
9,22,1
14,22,1
34,12,1
41,14,1
8,42,1
15,10,1
25,10,3
38,29,2
12,34,1
5,38,1
49,22,1
48,39,1
31,22,1
6,42,1
6,5,1
35,35,10
24,21,1
30,42,1
13,26,1
21,24,1
2,43,2
15,23,2
11,17,1
48,0,1
5,5,2
10,16,1
2,11,3
17,11,1
40,13,1
5,27,1
32,13,3
31,32,1
34,11,2
43,43,11
8,7,1
32,30,1
38,38,4
45,34,1
38,14,2
11,45,1
11,42,1
5,0,1
27,16,1
1,9,1
11,11,79
11,26,2
13,24,1
4,23,1
21,2,1
8,13,2
30,11,1
47,10,1
32,24,1
34,23,2
30,27,3
17,17,11
18,20,2
0,7,2
42,34,1
31,31,6
43,24,2
22,23,2
37,36,1
45,22,1
48,2,1
48,36,1
12,16,1
34,10,1
47,13,4
27,11,1
26,26,3
38,11,1
14,42,1
3,14,1
28,43,2
19,47,1
27,24,2
46,13,2
1,1,7
18,35,1
39,7,1
48,5,1
30,21,1
13,7,3
2,2,1
15,18,1
13,32,2
14,13,1
49,2,2
9,1,1
47,49,1
36,22,1
11,9,1
35,30,1
24,47,1
16,7,2
14,5,1
3,9,3
22,26,1
28,13,1
11,10,1
12,12,6
4,22,1
7,24,1
24,43,2
39,39,9
44,48,3
35,20,1
37,3,2
30,5,1
21,0,1
14,18,1
8,8,3
16,30,1
0,49,1
33,33,15
18,49,1
37,26,1
16,39,6
11,7,1
25,3,1
11,47,2
10,26,2
32,31,1
34,20,1
20,13,4
20,31,1
5,44,1
3,11,2
40,22,1
17,12,1
40,28,2
49,26,1
43,20,1
32,34,1
21,39,1
1,32,1
9,40,1
