true_label,predicted_label,count
11,1,1
11,47,1
21,8,2
27,16,1
24,22,2
3,14,1
35,46,1
20,39,1
40,38,1
31,38,1
15,35,2
34,38,1
45,14,1
1,22,3
44,3,1
11,11,70
41,39,2
35,43,1
9,9,3
23,7,1
15,22,5
1,37,1
25,22,1
41,24,1
32,13,1
31,7,1
6,20,1
46,20,1
35,20,1
28,17,1
16,31,1
17,8,2
39,24,2
27,24,5
17,28,1
48,38,1
11,28,1
2,29,1
1,34,1
13,17,1
12,34,1
18,35,1
12,0,1
36,22,3
11,10,1
17,0,2
6,22,1
7,0,2
26,22,3
20,16,1
11,25,3
30,13,1
35,33,1
16,39,3
21,17,2
40,34,1
3,38,2
34,17,5
3,11,2
45,13,1
21,39,2
12,8,1
7,39,1
13,13,2
12,20,4
21,31,1
34,22,1
10,22,1
45,33,1
11,16,2
29,22,1
42,39,1
12,17,2
47,9,2
18,18,10
43,39,1
36,23,1
5,22,1
8,23,1
18,22,1
15,38,1
46,23,1
30,7,1
28,24,2
34,11,1
24,31,1
8,20,1
37,11,4
36,36,1
17,24,1
15,20,1
48,11,1
11,35,1
42,0,1
26,11,1
35,10,1
19,41,1
33,33,14
0,49,1
13,22,1
14,9,1
14,38,1
29,49,1
16,16,7
19,33,1
12,16,1
5,16,2
30,8,2
2,22,2
45,7,1
25,25,5
16,28,1
42,22,2
39,39,5
25,49,1
32,11,1
48,14,1
19,47,1
33,22,1
27,13,1
29,0,1
7,16,3
16,7,2
35,35,4
32,16,1
12,22,2
20,22,2
37,22,3
48,22,2
6,24,4
1,11,1
24,42,1
48,7,3
31,14,1
39,16,4
41,0,1
0,23,1
11,22,5
0,46,1
49,38,1
40,22,3
41,16,1
13,0,1
9,28,1
19,11,3
31,23,2
13,33,1
11,29,1
13,16,3
29,11,2
15,18,2
47,38,2
37,38,1
36,17,1
27,39,2
34,20,1
48,16,3
43,11,1
9,0,1
27,22,1
8,31,1
43,16,8
28,16,2
24,39,4
20,38,2
3,22,3
28,11,1
26,23,1
35,18,1
9,38,1
14,33,2
30,11,1
28,35,1
29,31,1
22,38,1
31,24,1
11,38,3
30,34,2
44,9,1
25,0,1
36,14,1
9,14,2
48,13,1
2,23,3
14,13,1
4,7,1
39,23,2
27,8,2
7,11,1
15,28,1
4,16,1
7,8,3
38,47,1
9,11,4
8,8,1
4,23,4
3,0,2
8,22,2
47,25,1
34,10,2
11,37,1
37,29,1
48,0,1
5,17,3
46,22,3
14,14,1
7,23,1
24,24,6
32,41,1
28,31,1
4,0,1
43,43,1
35,22,4
42,16,4
43,23,1
44,16,1
0,15,1
41,7,4
23,16,1
10,11,1
29,14,3
31,31,2
30,17,3
20,8,3
47,49,1
11,49,4
21,16,2
34,16,1
22,0,1
5,34,1
49,11,1
48,20,1
35,16,1
47,7,1
35,11,1
29,16,1
20,24,1
23,31,1
2,16,4
30,16,5
38,42,1
32,22,1
49,17,1
37,0,2
11,43,1
17,17,5
23,22,1
19,16,3
7,43,1
20,20,3
20,35,2
49,0,3
16,24,1
0,0,9
0,22,1
30,22,1
10,10,15
16,22,2
11,39,1
20,23,1
21,7,2
22,22,12
14,17,2
43,17,1
13,14,1
16,43,1
9,34,1
17,22,3
30,0,1
38,22,2
3,49,2
7,31,1
16,17,2
9,36,1
11,23,1
13,3,1
11,20,1
43,24,5
0,16,1
9,20,1
8,16,2
38,0,9
44,7,1
11,13,1
24,8,1
30,20,1
26,25,1
15,33,1
2,38,1
23,23,12
1,25,2
37,17,2
12,23,1
5,1,1
36,31,1
40,23,1
46,9,1
1,1,1
32,31,1
36,16,2
24,16,4
44,39,1
39,35,1
2,8,1
34,14,1
26,16,1
7,22,1
25,10,1
18,46,1
36,33,1
14,16,1
24,35,1
44,24,2
30,39,1
11,0,3
20,7,1
45,17,2
6,39,3
30,24,1
29,38,1
6,16,4
21,10,1
45,16,3
32,17,3
38,23,2
1,10,5
27,11,2
13,11,4
19,22,3
11,42,2
28,22,2
9,25,2
31,16,3
2,11,1
49,49,3
9,7,1
29,25,1
7,7,3
46,35,2
45,24,1
47,11,8
40,11,2
22,23,2
14,22,1
14,29,1
3,25,1
18,23,1
9,31,1
48,8,1
21,24,1
20,18,1
13,24,1
17,23,2
44,23,1
23,17,1
18,8,2
45,23,1
7,24,3
22,16,1
46,18,1
34,23,2
4,22,1
45,22,3
