true_label,predicted_label,count
20,18,2
29,0,1
19,19,5
7,48,1
11,47,1
14,48,2
5,44,1
49,11,3
40,49,1
3,11,1
31,23,1
26,10,1
39,24,1
16,39,3
49,5,1
9,29,1
23,23,13
26,22,1
37,37,3
1,11,4
6,6,8
49,49,3
37,29,1
21,20,1
43,24,1
40,34,1
47,11,11
47,45,1
30,48,1
21,11,1
9,9,12
42,22,1
35,35,10
41,41,3
11,11,101
46,15,1
0,11,2
13,24,1
34,38,1
25,1,1
38,48,1
35,30,1
7,24,9
5,17,3
28,17,1
43,16,1
8,8,2
16,8,1
13,6,1
45,11,1
4,22,3
34,20,1
22,12,1
42,39,3
31,24,1
38,4,1
47,9,1
24,7,1
36,32,1
20,28,1
27,11,1
6,48,1
13,13,6
44,14,1
29,26,1
48,21,1
36,14,2
8,48,1
5,5,1
2,11,4
28,21,1
13,31,1
8,22,2
15,15,1
13,33,1
31,16,1
7,43,1
28,7,1
13,9,1
20,33,1
24,16,1
45,30,1
9,36,1
6,11,1
32,11,1
3,25,1
30,7,1
36,20,1
38,38,6
21,2,1
40,1,1
17,17,8
11,38,1
27,30,5
21,21,4
3,9,1
41,7,2
4,0,1
38,7,1
45,39,1
27,8,1
34,13,2
14,1,1
14,41,1
23,7,1
0,22,1
31,39,1
7,39,1
42,13,1
37,11,4
1,10,2
48,0,1
10,12,1
28,22,1
44,11,2
44,30,1
17,23,2
26,12,1
41,31,1
28,24,1
45,21,2
38,11,3
3,29,2
18,34,1
30,44,1
7,22,2
32,24,3
28,16,1
48,6,1
8,24,1
15,22,1
37,3,5
4,4,2
23,22,2
46,45,1
48,38,1
21,39,1
3,3,6
45,34,2
10,10,15
41,6,1
48,14,1
45,20,1
22,22,13
27,4,1
16,16,8
40,20,1
14,47,1
28,43,1
14,17,1
5,0,1
43,11,1
30,27,1
48,34,1
38,0,2
28,39,1
19,47,1
38,14,1
25,25,8
14,14,3
24,28,1
2,20,3
11,42,1
34,34,2
44,48,2
40,35,1
29,37,1
24,11,1
27,27,6
34,2,1
3,45,1
46,46,4
5,8,1
20,11,2
15,11,2
47,36,1
6,39,1
9,11,5
45,24,2
26,11,3
20,43,1
16,17,1
1,3,1
34,12,3
13,11,3
16,40,1
5,38,1
6,16,1
30,11,3
29,11,2
17,38,1
29,29,5
30,20,4
24,39,3
24,43,1
43,43,12
45,45,3
21,28,1
2,34,1
0,8,1
15,20,2
48,11,3
14,11,1
30,21,1
33,11,1
20,20,7
10,11,1
32,20,1
39,39,11
15,35,4
12,12,11
49,10,1
23,8,1
6,24,1
12,8,1
26,26,1
2,35,1
49,22,1
8,11,1
30,30,6
24,24,10
21,17,1
7,7,5
31,7,1
32,32,2
18,18,11
17,5,2
32,13,2
14,22,1
22,7,2
44,17,1
45,35,1
2,2,1
4,39,1
18,20,2
12,27,1
44,16,1
30,39,2
8,39,1
35,20,2
35,18,2
18,22,1
2,22,1
24,31,1
4,16,1
28,20,1
16,41,1
48,48,5
29,22,2
17,12,1
21,24,3
17,22,1
24,22,1
16,38,1
43,39,3
1,1,7
36,36,7
16,19,1
40,11,3
20,7,2
16,23,2
35,11,1
20,34,1
15,26,1
31,20,1
2,24,1
47,47,1
34,11,2
34,23,2
19,11,6
46,13,1
15,18,2
22,49,1
13,21,1
20,12,1
2,45,1
7,33,1
46,20,2
0,0,9
39,35,1
33,33,14
18,35,1
17,11,1
42,42,2
31,31,5
13,43,1
28,13,1
34,18,1
0,38,2
3,14,1
42,8,1
39,7,1
48,24,1
16,18,1
41,17,2
