true_label,predicted_label,count
41,11,1
16,16,2
3,3,8
36,33,1
7,43,1
2,9,2
8,30,2
33,33,14
15,11,3
34,17,1
38,38,5
3,14,2
43,14,1
29,3,3
22,40,1
4,32,1
0,39,1
5,27,1
6,9,1
20,17,1
28,24,4
44,27,1
47,47,5
48,30,3
47,11,7
33,47,1
9,11,2
35,11,5
15,15,1
40,2,1
14,37,1
44,11,4
48,47,1
41,7,2
21,7,2
48,24,1
16,6,2
18,17,1
14,14,3
26,49,1
42,47,2
8,14,1
32,47,2
18,18,3
28,2,1
49,1,1
14,13,2
34,34,1
39,43,1
10,10,16
11,11,100
44,47,1
17,45,1
11,3,1
2,30,1
18,11,2
34,45,1
6,27,2
43,24,7
49,10,1
40,9,1
13,11,3
30,2,2
30,47,2
48,14,3
9,47,2
7,32,1
25,25,9
49,11,1
45,45,4
42,11,2
7,33,1
5,1,1
24,14,1
2,11,3
34,14,1
29,29,4
0,38,3
12,16,1
41,14,2
13,36,1
32,24,2
39,7,1
24,30,1
16,29,1
37,3,1
17,30,1
0,2,1
7,31,2
26,10,1
46,13,1
22,10,1
22,13,1
5,38,1
38,49,1
43,28,1
24,2,2
8,37,1
15,35,3
6,12,1
23,16,2
9,14,1
35,9,2
45,11,2
20,9,2
31,7,2
23,12,2
21,9,1
18,20,1
23,23,7
48,29,1
14,9,2
20,30,1
48,9,1
5,17,1
16,30,5
13,31,1
22,29,5
16,34,1
12,34,1
35,1,1
15,26,1
31,24,3
21,10,1
36,14,1
45,2,1
30,30,8
13,13,3
4,10,1
42,45,1
38,11,3
49,3,1
30,37,1
0,29,1
24,47,1
5,44,1
17,38,2
17,17,6
40,1,1
46,9,1
14,19,1
20,7,2
1,1,8
23,11,2
18,12,2
22,22,5
39,27,2
36,2,1
23,7,1
24,24,12
7,0,1
19,11,5
15,10,1
31,36,1
12,12,5
16,44,1
41,30,2
47,9,2
27,27,6
20,45,1
14,27,1
37,37,3
35,24,1
20,20,3
46,46,7
41,21,1
38,14,2
20,33,1
48,11,5
28,7,2
42,24,1
34,10,2
28,11,2
12,17,1
45,13,1
16,27,1
45,9,1
29,11,2
20,22,1
1,10,1
12,11,3
11,10,1
36,36,2
17,48,1
31,30,1
22,11,1
49,9,1
0,0,8
40,40,1
30,7,1
2,2,4
29,9,1
35,45,2
37,9,1
39,39,1
27,11,4
8,27,1
24,7,1
21,24,3
22,36,1
13,1,1
6,11,2
17,37,3
7,14,1
37,2,1
38,0,1
5,14,2
4,7,1
18,7,1
20,2,4
36,47,1
27,37,1
15,20,2
0,20,1
34,27,1
34,29,1
29,14,1
47,3,1
45,27,2
30,11,4
21,27,1
21,14,1
35,33,1
43,11,1
43,43,7
32,32,3
16,8,1
14,47,1
15,2,1
2,33,1
2,1,1
27,30,2
42,42,1
34,20,3
26,11,4
3,9,2
4,28,1
16,19,1
2,13,1
20,13,2
15,1,1
34,11,4
12,10,1
39,6,1
13,9,2
36,7,2
6,6,7
39,24,5
21,30,3
4,44,1
43,45,1
29,16,1
45,32,1
23,8,1
11,19,1
22,17,1
28,27,1
3,11,1
39,21,1
24,27,1
39,30,1
26,25,1
18,34,3
10,34,1
21,20,1
36,32,1
9,1,1
38,34,1
44,44,2
11,24,1
36,45,1
18,13,1
13,29,2
22,49,1
12,6,1
1,11,3
31,31,4
40,3,1
17,11,2
32,11,1
27,32,1
41,36,1
1,30,1
9,9,13
37,11,6
13,24,1
35,35,3
19,19,7
16,11,4
13,47,2
23,22,2
37,14,1
8,11,3
4,11,1
18,45,1
49,49,2
24,11,1
42,13,1
38,7,1
49,27,1
4,48,1
32,30,1
40,11,3
45,47,2
35,2,1
7,7,13
49,47,1
38,37,1
1,9,1
5,20,1
4,14,1
36,9,1
16,24,1
30,27,2
18,27,1
39,2,1
