true_label,predicted_label,count
23,28,4
9,20,10
14,24,7
2,24,1
24,24,18
20,22,1
3,20,5
19,22,1
0,9,1
28,20,3
48,16,3
1,2,5
16,16,3
32,24,1
0,22,2
18,24,9
15,22,1
23,24,4
10,20,15
28,28,1
30,2,1
34,16,1
10,2,2
27,28,3
29,20,4
12,20,8
29,22,4
20,24,4
37,20,8
12,24,1
44,40,1
44,22,1
47,20,6
9,40,3
9,2,5
38,24,1
31,24,9
2,40,1
7,48,1
7,22,2
7,10,1
30,30,1
46,2,2
12,28,2
6,2,1
33,22,1
0,7,1
39,24,14
37,2,2
29,2,2
35,20,2
13,2,1
16,40,1
11,22,6
1,20,9
2,16,2
11,24,9
45,20,7
3,40,1
7,24,3
5,22,1
32,0,1
22,28,2
0,2,1
40,20,5
34,20,12
11,16,5
11,40,39
12,43,1
13,24,7
23,40,1
32,2,1
22,24,7
5,24,1
42,16,1
31,2,1
13,20,1
0,20,8
47,24,1
20,2,2
35,22,2
42,24,7
35,2,1
21,20,4
7,20,3
36,24,2
26,16,1
33,20,8
32,20,5
5,20,5
14,20,3
7,2,3
21,24,8
41,7,1
12,16,1
32,16,1
47,22,1
8,28,1
4,24,3
41,24,4
46,16,2
48,24,8
36,40,3
33,40,2
23,20,5
27,24,10
46,24,1
4,22,1
48,20,4
0,40,2
16,20,4
22,20,5
11,2,20
16,2,1
15,24,6
37,22,1
11,20,24
3,22,2
15,2,2
49,20,8
38,22,3
3,2,5
19,16,1
9,22,1
47,2,2
7,40,5
19,20,1
40,22,1
17,40,1
22,2,2
38,2,2
41,20,2
17,24,2
7,0,2
25,20,5
8,24,4
30,22,2
16,24,11
43,40,1
23,16,3
47,40,5
33,2,4
30,20,4
28,24,5
4,2,2
6,24,11
35,16,3
5,16,1
22,7,1
18,2,1
13,16,2
44,24,6
25,10,1
25,2,2
37,40,2
4,20,2
13,40,3
46,20,4
30,40,1
14,2,1
43,24,14
41,2,1
13,22,2
45,40,1
43,22,1
41,28,1
21,2,1
38,40,2
28,16,1
38,20,7
27,2,1
34,2,2
36,20,4
40,40,2
6,20,1
17,20,13
11,7,1
43,2,2
45,24,5
18,20,6
15,20,3
25,22,1
2,2,5
19,24,9
26,20,4
31,0,1
20,20,11
36,16,2
8,20,3
15,43,1
2,20,4
24,20,2
30,24,11
45,16,1
29,40,2
35,28,1
49,2,1
26,2,1
26,24,1
35,24,7
