true_label,predicted_label,count
11,38,1
28,7,2
37,7,1
35,18,1
37,37,3
17,16,2
48,47,1
18,18,11
8,11,1
5,17,2
46,46,6
11,3,1
0,41,1
16,30,1
36,21,1
30,42,1
48,43,1
20,28,1
1,11,2
42,19,1
39,24,1
12,12,8
9,11,3
31,13,1
12,8,2
2,8,1
3,1,1
6,6,8
0,11,1
9,7,1
14,11,1
48,11,2
37,29,1
8,8,4
47,2,1
18,23,1
20,16,3
27,39,1
13,38,1
19,19,10
1,20,1
40,11,2
24,31,3
42,16,1
28,24,1
14,14,2
39,28,1
45,16,3
9,30,1
48,5,2
1,10,5
10,10,16
2,9,2
9,36,2
29,38,1
36,17,1
41,5,1
16,5,1
38,2,1
46,9,1
47,47,4
11,11,87
26,0,1
32,7,1
3,9,1
24,39,4
41,17,2
27,30,2
19,11,1
0,38,2
40,35,1
45,24,1
32,34,1
13,7,2
18,17,1
33,1,1
15,2,1
38,0,3
35,7,1
14,5,2
2,11,1
43,24,1
15,17,1
11,10,1
21,39,1
14,38,1
16,28,1
47,11,6
10,23,1
11,22,3
7,30,2
5,7,1
40,49,2
34,38,1
30,27,1
29,11,1
16,8,1
47,9,1
48,48,2
7,7,13
26,29,1
11,48,1
47,45,1
48,41,1
24,24,6
44,17,1
26,17,2
7,17,1
42,8,1
9,20,1
43,11,1
26,10,1
12,16,2
39,39,7
6,27,1
45,45,3
27,27,5
13,13,4
47,38,1
20,29,1
46,18,1
1,17,1
11,27,2
17,17,10
42,31,1
36,24,1
21,43,2
30,11,1
28,28,1
13,29,1
39,21,2
13,9,1
28,42,1
3,3,8
13,28,1
13,34,1
11,0,2
19,47,1
34,13,1
5,5,2
34,16,2
45,34,3
32,43,1
14,28,1
49,11,1
4,22,1
17,5,2
43,43,12
24,16,2
13,6,1
41,39,1
2,24,1
36,7,2
30,36,1
49,49,4
37,13,3
5,30,1
38,34,1
37,17,2
33,24,1
27,13,1
2,19,2
2,2,2
30,16,3
13,11,1
15,35,2
13,24,1
32,31,1
36,13,2
9,33,1
29,26,2
48,7,1
9,27,1
48,14,1
43,27,1
41,41,2
32,0,1
8,24,1
8,16,1
42,42,2
38,41,1
28,20,1
26,22,1
29,2,1
22,49,1
27,11,1
21,10,1
6,16,1
16,23,2
30,20,2
15,28,2
37,11,1
40,2,1
6,17,1
46,13,1
42,39,1
22,0,1
15,18,1
39,4,1
28,27,1
5,0,1
16,16,8
43,39,1
28,39,1
14,48,1
24,43,3
20,42,1
48,39,1
20,18,1
40,1,1
20,20,4
44,48,2
29,29,5
24,8,1
16,19,1
41,7,3
28,16,2
30,44,2
21,21,4
22,23,1
3,48,1
3,29,1
6,21,1
6,7,1
20,17,2
0,23,1
9,9,8
16,18,1
32,32,2
35,16,4
14,19,1
31,39,1
11,30,1
35,15,2
47,1,1
31,7,2
4,39,1
15,15,6
34,10,2
36,28,1
22,19,1
4,7,1
11,1,1
38,7,2
2,4,1
12,10,1
33,33,13
44,16,1
23,23,15
8,39,1
2,20,1
2,34,1
30,39,2
34,18,1
38,22,1
44,11,2
32,28,1
34,34,6
4,23,1
31,31,4
16,22,1
2,7,1
36,33,1
3,11,1
29,0,2
27,34,1
27,21,2
4,28,1
49,5,1
11,17,1
16,17,1
21,2,1
26,16,1
22,22,10
22,7,2
32,11,1
40,34,1
39,16,1
27,16,1
34,17,1
21,45,1
43,28,2
45,30,1
34,11,1
35,35,7
9,28,1
20,35,1
18,15,2
48,17,2
49,22,1
7,32,1
4,4,3
20,46,1
30,34,2
18,35,1
7,28,1
11,25,3
35,34,1
30,30,5
37,3,1
20,7,2
0,0,10
13,2,1
13,45,1
23,7,1
14,27,1
38,38,6
22,17,1
39,43,1
31,28,2
7,31,2
45,27,3
5,41,1
36,36,2
20,34,1
14,31,1
31,17,1
48,45,1
49,10,2
44,30,1
17,23,2
37,1,1
44,6,1
21,34,1
25,0,1
23,4,1
24,41,1
1,1,5
16,4,2
42,7,1
21,24,2
25,25,8
