true_label,predicted_label,count
13,26,1
29,29,6
7,13,1
20,10,1
40,20,2
11,25,2
2,49,1
5,17,1
5,0,2
32,21,1
39,39,1
31,31,3
45,20,1
1,1,9
49,49,1
11,34,1
25,1,2
27,41,2
17,20,1
7,43,1
32,32,1
18,18,11
32,13,1
10,10,15
6,7,1
0,7,1
35,21,1
25,49,1
4,21,1
42,40,1
23,16,2
13,9,2
42,6,2
36,36,9
11,22,1
16,16,3
14,11,1
44,45,1
11,11,85
7,7,3
16,4,2
28,20,2
0,0,7
44,38,1
37,47,1
47,11,2
10,34,2
7,11,2
45,34,1
9,9,11
48,30,1
11,41,1
38,24,1
22,4,1
44,44,1
4,5,1
14,5,1
9,36,1
21,28,1
37,8,1
7,36,4
4,4,1
49,34,1
9,3,4
44,41,1
33,33,12
2,28,1
2,32,1
48,43,1
7,0,1
8,45,1
22,38,1
37,13,2
32,11,2
37,34,1
7,21,1
28,42,1
13,11,1
18,20,3
26,17,1
27,6,1
4,16,1
9,14,1
22,0,1
0,11,2
41,24,1
3,3,7
2,0,1
14,40,1
21,21,7
35,28,1
12,12,11
27,5,1
39,24,1
18,17,1
3,47,1
32,34,1
8,24,1
40,9,1
20,45,1
20,30,1
30,27,1
16,19,1
23,23,12
11,47,1
17,10,1
30,48,1
5,44,2
45,21,2
0,49,1
11,9,2
34,16,1
2,2,1
28,43,1
28,45,2
43,43,12
24,24,6
40,40,1
0,38,2
49,10,3
13,6,1
20,46,1
20,20,8
24,30,1
11,10,1
5,5,3
30,1,1
35,16,1
22,26,1
37,3,1
31,24,2
30,30,4
22,22,9
11,26,3
24,21,6
7,9,1
32,0,1
32,48,1
16,30,1
41,5,1
45,43,1
24,41,1
17,12,2
35,4,1
30,5,1
13,24,1
43,11,1
35,35,7
20,37,1
2,47,1
2,11,3
48,17,1
16,48,1
7,46,1
11,6,1
14,45,1
8,13,1
7,24,4
34,10,2
19,47,1
17,0,1
47,47,8
29,40,2
23,28,1
11,42,1
41,39,1
14,47,1
28,38,1
34,40,1
37,37,3
17,5,3
34,20,2
46,2,1
30,38,2
14,44,1
38,29,1
41,30,1
4,23,1
47,13,1
43,9,1
43,21,1
11,31,1
38,11,2
15,17,1
24,43,1
40,28,1
24,31,2
25,25,5
2,24,1
2,43,1
6,12,1
49,9,1
4,11,2
11,1,1
30,45,2
30,21,3
30,11,1
34,11,2
18,16,1
44,48,2
34,45,1
36,9,1
14,36,1
26,10,1
30,20,2
22,11,2
14,41,1
45,13,1
31,13,1
43,47,1
46,9,1
37,29,1
6,21,2
27,13,1
34,5,1
20,18,1
11,14,1
9,11,1
34,18,1
13,36,1
49,37,2
21,34,1
21,24,2
30,24,1
17,22,1
17,7,1
26,26,2
13,2,1
29,16,1
33,1,2
39,6,2
48,16,1
27,27,5
39,28,1
41,48,2
48,11,4
3,36,1
26,37,1
22,1,1
46,46,5
19,41,1
34,17,1
27,30,1
1,49,1
13,47,1
44,6,1
15,15,9
15,11,1
12,34,2
48,36,1
6,47,1
19,11,1
2,9,1
31,6,1
17,11,1
2,7,1
26,29,1
17,30,1
30,44,1
39,30,1
14,19,1
11,40,1
15,32,1
8,12,1
35,18,1
46,15,2
16,11,3
11,0,1
13,31,1
49,29,1
47,37,1
20,13,2
48,44,1
40,3,1
48,45,1
16,18,2
8,11,1
38,38,7
48,0,1
4,38,1
37,5,1
40,11,2
9,32,1
31,5,1
43,28,1
48,34,1
37,11,2
25,37,1
31,21,1
42,13,1
41,41,2
3,11,2
26,35,1
23,18,2
34,47,1
39,43,4
27,11,1
43,33,1
44,18,1
36,21,1
24,47,1
6,6,8
17,17,4
42,42,2
15,34,1
13,13,6
45,45,6
22,28,1
24,11,1
38,0,3
39,21,4
0,22,1
34,34,2
8,21,1
28,39,1
33,9,1
1,11,1
35,15,2
3,9,2
16,28,1
42,21,2
8,8,1
28,21,1
16,39,1
31,29,1
0,23,1
16,20,3
19,19,9
48,48,2
27,21,1
16,43,1
32,31,1
20,11,2
35,43,2
21,2,1
14,14,2
45,24,2
27,16,1
47,3,3
1,10,3
24,48,1
8,27,1
41,44,1
21,49,1
38,44,1
16,23,1
28,18,1
29,3,3
7,33,1
31,0,1
