true_label,predicted_label,count
30,21,2
30,11,2
22,22,10
32,11,1
10,49,1
0,11,1
47,1,1
17,18,1
49,9,1
11,24,1
6,24,1
29,11,1
49,20,1
1,1,7
30,44,1
13,29,1
45,16,2
22,7,1
49,10,1
46,46,5
46,9,1
13,13,4
1,11,2
38,7,2
45,21,3
8,43,1
18,18,11
28,30,1
17,16,1
18,49,1
45,9,1
20,13,1
32,32,1
22,29,1
15,27,1
44,6,1
37,37,7
26,29,1
39,43,1
12,22,1
41,14,2
49,8,1
19,22,1
13,24,1
16,19,1
48,7,1
12,8,3
44,47,1
2,21,1
34,38,1
34,11,1
8,13,1
5,14,1
24,14,1
20,18,1
11,2,1
37,40,1
11,11,92
23,16,1
44,48,2
29,29,6
1,40,1
49,11,2
38,48,1
40,37,1
47,25,1
22,17,1
1,20,1
48,0,1
29,3,1
10,10,15
32,30,1
24,43,6
13,35,1
48,21,1
16,22,1
9,11,4
7,30,1
17,48,1
13,7,2
46,15,1
6,48,1
2,43,1
2,4,1
16,16,9
36,48,1
29,0,1
15,15,4
30,7,1
28,7,2
4,7,2
38,0,3
32,24,1
34,15,1
3,37,1
40,1,1
3,3,9
34,16,2
41,41,1
44,11,1
2,33,1
39,35,1
21,7,2
15,46,1
47,47,4
34,20,1
28,21,2
7,35,1
16,7,3
19,19,6
22,26,1
16,39,1
45,11,1
30,34,1
41,22,1
14,14,6
37,11,1
32,34,1
13,14,1
25,25,7
11,0,2
17,22,1
39,16,1
11,1,1
42,39,1
20,43,1
34,35,1
3,11,1
7,43,1
31,23,1
11,48,1
14,9,1
16,11,1
44,30,1
14,5,1
36,36,3
0,0,12
20,35,1
21,39,1
1,10,2
49,49,1
20,46,2
33,33,15
24,31,1
15,26,1
4,47,1
19,11,3
48,48,5
15,22,1
11,47,1
39,21,1
47,45,1
38,11,1
16,24,1
43,43,12
45,43,2
27,24,1
34,18,1
12,16,1
20,7,2
26,22,2
43,36,1
49,22,1
26,49,1
27,27,4
28,11,2
27,21,4
5,17,1
44,5,1
9,9,8
35,20,1
3,29,1
23,4,1
9,33,2
36,21,1
21,44,1
43,27,1
5,5,3
23,23,14
24,11,1
45,34,1
26,26,1
32,7,1
30,24,2
9,47,1
19,48,1
20,20,7
40,35,1
8,38,1
7,0,1
34,17,1
13,11,1
41,48,1
11,26,1
22,20,1
12,34,1
21,49,1
9,37,1
24,7,2
31,24,1
2,47,1
20,11,1
49,5,1
47,36,2
38,29,1
4,8,1
30,30,9
48,42,1
27,39,1
20,0,1
2,13,1
45,45,3
35,3,1
48,38,1
21,43,2
21,21,5
32,36,1
0,23,1
46,35,1
8,11,1
2,11,3
47,11,4
24,36,1
34,12,1
47,3,2
32,14,1
17,23,1
5,21,1
6,12,1
48,47,1
21,45,1
11,30,1
42,16,1
8,39,1
28,24,1
5,38,1
3,14,1
1,9,1
30,39,1
18,20,2
38,38,6
10,18,1
8,16,1
41,38,1
22,0,1
7,7,11
4,22,2
11,10,1
15,35,3
37,19,1
40,40,2
46,13,1
34,34,3
30,48,1
39,24,1
26,10,1
48,30,1
0,9,1
7,31,2
19,29,1
24,24,7
25,10,1
6,6,9
32,45,1
13,21,1
13,9,1
48,11,2
15,18,1
4,4,1
4,16,1
2,2,1
41,23,1
17,20,1
6,8,1
34,27,1
38,31,1
34,45,1
43,24,1
26,11,1
9,36,2
9,14,1
29,38,1
14,48,1
35,35,12
37,3,1
17,17,8
7,24,2
5,3,1
16,23,2
15,2,1
48,14,1
25,38,1
13,31,2
43,11,2
2,8,1
44,16,1
27,16,1
11,25,1
31,7,2
14,19,1
42,43,1
29,14,1
39,39,9
28,31,1
41,7,2
36,33,1
27,11,2
35,24,1
24,39,1
7,41,1
42,42,5
2,0,1
18,35,2
16,0,1
14,11,1
22,35,1
12,12,7
17,0,1
2,1,1
31,31,7
37,49,2
29,26,1
35,16,1
8,8,2
43,7,1
11,42,1
27,4,1
36,7,5
45,27,1
23,7,1
40,11,3
20,39,1
13,37,1
28,27,1
17,5,1
