true_label,predicted_label,count
27,37,3
45,38,1
15,25,5
34,25,2
16,6,1
18,18,1
43,37,1
19,11,1
13,38,1
33,10,5
29,29,1
30,1,1
38,3,5
31,11,3
26,10,2
37,11,2
5,10,3
6,29,3
29,3,5
9,10,1
47,0,6
2,37,1
26,25,1
49,10,3
24,48,1
16,0,2
20,11,5
9,29,1
16,38,2
11,11,62
38,0,5
43,43,1
22,29,2
24,0,1
29,25,3
8,11,4
17,11,2
43,25,1
21,14,1
34,3,2
46,25,1
16,3,3
23,11,9
7,7,1
30,3,2
11,10,2
49,25,4
35,25,2
32,9,2
41,3,1
13,29,4
2,29,1
30,29,3
11,3,4
18,12,1
1,11,1
3,10,2
13,25,1
3,0,2
24,29,6
21,17,2
3,25,1
7,10,1
23,10,3
22,0,2
48,11,2
44,29,4
37,3,7
34,11,1
17,0,1
27,29,1
0,11,2
9,3,7
9,9,1
7,0,3
32,29,2
32,3,2
35,11,11
0,0,10
44,17,1
8,37,1
5,0,2
12,3,2
34,0,1
37,29,1
20,17,1
49,0,1
14,0,5
7,3,2
5,9,1
40,10,2
4,0,3
11,0,23
27,11,1
32,10,1
36,11,1
23,25,3
24,21,1
9,0,2
28,38,1
35,10,1
45,9,1
48,29,4
32,11,1
24,19,1
9,25,4
6,10,1
18,11,3
43,6,4
20,10,7
43,11,5
16,11,4
12,38,1
39,37,1
45,11,2
9,11,3
42,0,1
43,27,1
21,19,1
16,9,1
20,46,1
42,11,7
2,3,1
16,14,1
17,10,3
16,29,5
45,29,1
47,10,1
39,14,1
22,3,6
0,3,2
0,10,1
1,25,6
11,29,1
43,24,2
5,3,1
41,11,3
20,9,1
7,29,1
36,3,7
38,9,1
35,18,1
21,25,1
5,29,1
47,3,2
24,37,5
31,29,4
46,15,1
10,10,12
26,29,1
6,0,4
36,0,2
21,11,2
20,20,1
24,30,1
31,37,1
45,0,1
28,0,1
30,7,1
12,0,1
24,11,2
35,0,1
46,0,2
36,29,1
25,10,1
34,10,9
27,10,4
39,24,1
46,11,1
28,37,2
20,29,1
24,38,1
10,25,4
2,11,5
27,0,2
4,11,1
30,10,1
16,27,1
33,25,10
48,19,1
40,3,2
29,0,3
13,10,1
46,10,3
7,17,2
23,0,2
31,38,1
39,12,1
8,38,1
48,3,4
27,14,1
22,10,3
8,3,1
27,17,2
39,38,4
10,11,1
21,38,1
15,15,1
4,3,4
41,0,4
22,11,4
40,25,1
30,17,7
45,3,3
28,10,1
43,47,1
44,3,1
15,11,3
38,11,4
25,25,8
39,11,6
19,0,5
46,18,1
14,11,1
14,38,1
1,10,7
47,25,1
7,25,1
13,11,5
17,3,9
44,0,2
11,25,12
24,3,1
43,17,1
15,10,4
2,0,3
45,10,3
43,14,1
26,11,1
37,25,3
3,3,7
41,38,1
2,25,2
7,11,8
6,38,5
20,25,1
12,10,9
32,0,1
13,0,4
28,11,5
14,3,4
21,10,2
48,14,1
21,37,3
26,0,2
17,29,1
31,0,2
48,0,3
18,10,11
8,29,1
7,34,1
47,11,5
3,11,1
30,11,3
40,11,3
49,3,1
45,37,2
19,29,6
30,37,2
