true_label,predicted_label,count
20,32,1
29,47,1
34,36,2
38,29,2
3,29,2
3,49,1
7,20,1
10,1,1
48,21,1
17,5,1
7,0,1
41,5,1
5,12,2
31,36,2
4,7,1
48,36,1
25,13,1
3,36,1
7,21,2
30,21,7
16,16,5
17,36,2
47,1,1
8,8,3
6,48,2
42,31,1
13,48,2
0,22,1
23,22,1
4,34,1
49,38,1
0,7,2
11,27,1
0,11,1
32,32,1
40,28,1
37,10,1
4,30,1
17,48,1
22,33,2
12,21,1
45,11,1
44,11,2
13,21,1
32,5,1
13,11,4
40,34,2
18,20,1
48,7,2
34,13,2
0,49,1
20,21,1
41,41,4
1,49,2
44,27,1
4,20,1
34,32,1
9,21,2
25,11,1
4,29,1
32,20,1
13,42,1
6,6,3
35,20,1
37,34,1
37,29,1
14,32,1
3,3,2
45,27,3
36,21,1
17,29,1
6,9,1
7,11,1
16,11,6
2,2,1
29,6,1
32,48,1
28,31,1
10,23,1
28,4,1
12,22,1
20,20,4
23,42,1
37,5,1
3,2,1
26,17,2
13,13,2
48,2,1
24,30,2
29,29,7
48,31,1
41,11,1
45,34,1
31,47,1
49,12,1
29,2,1
13,49,1
28,42,1
30,45,1
41,48,2
16,35,1
48,30,1
14,36,1
22,42,1
1,11,2
36,8,1
6,21,2
47,38,1
35,35,10
20,7,3
36,7,2
45,14,1
35,15,1
9,45,1
16,27,1
49,48,1
29,3,1
23,23,11
9,9,2
21,20,1
39,39,2
21,21,8
36,17,1
4,22,1
37,11,6
48,11,2
28,13,1
7,7,10
9,47,1
11,1,1
9,7,1
42,42,4
49,49,3
27,5,1
21,30,1
15,15,4
45,1,1
2,36,1
9,11,2
29,31,1
20,18,1
6,42,1
47,14,1
45,21,1
9,2,1
3,11,1
3,14,1
38,28,1
37,49,1
27,1,1
47,45,1
13,2,1
47,49,1
18,18,11
19,29,3
38,3,2
30,16,1
22,22,4
11,9,2
11,43,1
43,35,2
30,5,1
30,31,1
17,11,3
11,20,1
1,37,1
6,45,1
16,19,1
2,49,1
14,13,1
21,29,1
39,43,3
12,47,1
45,13,1
5,36,1
8,11,2
30,20,2
35,7,1
25,49,2
43,48,1
14,19,1
11,11,88
15,20,2
36,12,1
11,48,1
44,45,1
44,21,2
1,1,5
37,3,1
25,25,5
7,24,3
38,38,2
14,5,2
24,39,1
9,48,2
19,47,1
30,39,1
39,35,1
43,11,2
12,49,1
12,17,1
44,48,1
1,10,1
15,35,2
34,7,1
38,0,2
32,11,3
7,13,1
27,32,1
8,48,1
18,21,1
27,19,1
26,22,2
24,42,1
31,27,1
22,16,1
33,11,1
43,43,11
35,43,1
11,49,1
38,48,2
44,44,1
24,19,1
16,43,1
48,48,4
43,30,1
14,14,1
28,21,4
8,42,1
2,11,8
2,7,2
23,16,1
17,21,1
34,12,2
9,29,3
34,29,1
40,33,1
17,17,2
16,7,1
24,21,9
45,23,1
49,11,2
0,29,3
47,29,1
49,17,1
22,11,2
1,25,2
11,47,1
15,18,2
31,41,1
20,11,2
17,12,1
17,32,1
4,9,1
34,17,1
28,23,1
35,28,1
19,42,1
37,1,1
15,40,1
1,20,1
33,28,1
38,49,1
26,27,1
27,21,4
28,7,1
34,34,2
9,31,1
9,5,1
10,49,6
22,36,1
31,20,1
12,9,1
39,21,8
22,17,2
3,34,1
0,25,1
15,11,1
33,21,1
32,37,1
21,34,1
11,0,1
14,3,1
15,13,1
19,11,1
32,2,1
10,11,2
20,31,3
30,17,1
31,31,4
34,28,1
43,21,1
13,16,1
46,15,3
11,13,1
9,3,1
42,21,2
6,27,2
47,11,8
5,19,2
33,42,1
24,31,1
24,7,2
12,12,5
4,36,1
22,23,1
36,33,2
3,5,1
45,12,1
20,34,1
8,17,1
24,24,1
40,11,3
12,31,1
21,6,1
16,13,1
17,34,1
30,48,1
30,18,1
11,42,1
45,7,1
38,7,3
9,13,1
3,1,2
7,31,1
24,16,1
22,20,2
40,21,1
23,20,1
6,24,1
34,20,2
24,13,1
33,33,11
46,46,4
14,7,2
5,38,1
0,38,2
36,28,1
22,28,1
17,7,1
18,33,1
30,11,3
20,28,1
36,48,1
16,24,1
13,23,1
36,31,1
17,26,1
27,11,1
42,6,1
35,2,1
18,35,1
5,14,1
46,11,2
19,19,5
31,4,1
10,10,6
47,47,1
41,7,1
10,34,1
19,13,1
11,3,2
0,0,4
20,35,1
12,34,1
27,30,2
5,5,1
23,7,2
16,18,1
13,19,2
16,41,1
45,45,2
18,23,1
27,27,3
26,11,1
14,48,1
11,25,2
48,14,2
26,29,1
