true_label,predicted_label,count
10,30,1
23,27,1
38,13,2
3,37,3
15,30,7
20,16,1
33,33,1
6,27,1
33,2,2
36,30,2
16,37,1
14,11,5
16,30,14
2,30,3
43,11,3
33,11,9
17,11,2
26,30,3
33,37,2
47,11,10
25,13,1
29,2,1
29,30,1
48,6,1
17,20,1
12,27,1
7,16,1
8,16,1
14,27,1
4,37,2
9,11,13
34,11,2
35,30,9
32,30,4
5,30,4
19,30,1
25,37,4
37,13,1
47,30,1
42,30,2
6,30,8
3,27,1
14,37,1
7,30,5
40,30,4
49,20,1
33,13,1
0,6,1
6,11,3
7,27,2
45,11,3
36,13,1
17,30,13
49,13,1
7,41,2
20,20,3
1,37,2
32,27,1
0,11,4
13,6,2
41,6,2
11,37,3
18,23,1
39,30,14
30,30,14
9,13,1
2,37,3
25,11,3
0,2,1
47,37,2
31,37,1
40,11,3
23,23,5
4,11,1
34,30,7
27,27,2
14,30,4
31,16,1
28,13,1
16,11,2
1,11,8
16,13,1
11,2,1
22,13,1
41,11,1
37,7,1
3,11,7
48,11,4
21,30,11
30,37,2
13,13,1
31,23,1
48,27,2
47,27,1
6,20,1
7,37,3
5,16,1
23,13,1
37,30,2
45,27,2
10,17,2
10,37,3
31,27,2
12,20,2
1,30,1
44,30,6
18,30,15
40,13,1
27,11,2
38,37,3
3,13,1
7,13,6
34,13,4
28,11,2
5,11,1
29,11,6
28,30,7
5,6,1
25,17,1
13,37,2
20,37,2
31,30,6
43,27,1
36,27,5
4,17,1
46,11,7
22,30,9
23,30,7
0,30,1
9,37,3
37,27,1
37,11,4
24,30,15
38,27,1
20,11,1
13,30,6
7,23,1
38,30,2
16,16,2
41,30,3
30,27,1
0,23,1
0,37,4
9,30,2
27,30,10
32,37,1
35,11,7
49,16,1
24,6,2
42,11,6
48,37,1
34,20,1
26,17,1
21,11,1
36,37,1
47,13,1
22,20,1
4,30,4
29,23,1
5,27,1
44,11,1
19,11,11
46,30,2
29,37,3
10,11,1
41,23,2
32,13,1
20,13,1
48,30,7
34,27,1
26,11,2
38,16,1
41,13,1
12,30,10
38,11,6
30,11,3
37,37,4
20,30,10
49,27,1
10,20,8
8,11,1
3,30,1
11,30,4
0,13,2
43,30,14
32,11,2
23,16,3
24,27,1
44,37,1
11,11,96
36,11,1
2,13,1
49,11,5
36,6,1
13,11,5
0,27,1
1,20,3
21,2,1
15,11,6
10,13,2
24,11,2
2,11,6
45,30,9
22,11,4
8,30,6
26,23,1
22,23,2
