true_label,predicted_label,count
0,11,1
38,5,1
22,24,1
28,36,1
5,12,2
43,16,1
10,11,2
11,49,1
46,46,7
3,9,3
29,36,1
28,8,1
26,1,1
39,24,4
9,1,1
35,46,2
7,34,1
6,43,1
42,21,4
38,38,4
46,9,1
25,11,3
48,5,1
38,21,2
27,12,1
45,27,1
43,43,7
1,9,1
3,47,2
2,34,1
43,9,1
10,10,11
48,6,1
45,24,1
34,13,3
11,19,1
22,4,1
40,1,1
47,1,1
18,28,1
37,13,1
17,34,1
14,2,1
33,13,3
35,7,1
30,12,1
7,21,1
30,17,1
23,4,1
27,27,3
14,14,2
43,21,2
30,7,1
4,13,1
45,20,1
29,9,1
21,1,1
4,11,1
22,12,1
47,19,1
32,34,1
8,39,1
47,29,1
11,11,91
45,28,1
26,11,4
45,34,1
15,28,1
0,38,3
36,13,1
25,47,1
4,37,1
17,29,1
48,38,2
19,36,1
2,14,1
19,19,6
14,6,1
8,43,1
17,5,4
1,10,1
31,7,1
13,14,1
8,13,1
45,13,1
40,22,1
5,28,1
30,27,1
0,0,4
43,30,1
14,48,1
9,9,6
39,21,8
37,40,1
8,11,3
29,24,1
30,21,2
47,11,2
26,34,1
20,34,4
30,16,5
8,8,1
17,17,3
28,34,2
41,24,1
11,9,1
36,7,2
23,23,11
45,36,1
27,21,2
22,23,1
27,8,1
3,29,1
19,11,3
6,47,1
20,22,3
48,37,1
38,37,2
36,21,1
31,24,1
24,36,1
34,23,1
19,6,1
25,3,1
37,37,2
41,5,1
31,21,1
38,11,3
23,34,2
35,20,1
15,1,1
21,28,1
12,21,1
4,21,1
30,11,2
44,14,3
20,20,5
11,37,1
40,33,1
34,9,1
18,2,1
22,20,1
49,49,1
3,13,1
11,13,1
24,48,1
35,35,7
48,48,3
3,11,1
44,11,2
33,33,11
32,9,1
13,47,1
33,9,1
35,11,1
31,31,6
35,18,2
16,21,2
29,29,3
37,11,4
38,29,1
32,47,1
7,13,1
29,3,2
21,30,1
22,11,1
16,11,4
41,41,3
41,30,1
24,21,6
16,48,1
11,24,1
28,21,1
2,11,6
22,13,1
17,27,2
9,49,1
7,11,1
40,37,1
15,18,3
5,5,2
45,45,2
11,22,1
2,9,1
9,47,3
21,21,6
41,27,1
20,28,1
37,9,1
15,2,1
13,13,8
15,46,1
44,32,1
9,14,1
47,3,2
35,43,1
24,30,1
10,1,1
48,14,3
6,6,5
32,21,1
7,47,1
26,29,1
1,49,1
45,12,1
27,11,1
11,38,1
11,34,1
47,9,1
9,13,4
10,17,1
39,16,1
16,17,1
13,33,2
48,21,1
10,5,1
12,1,1
47,13,1
27,30,2
34,12,1
38,12,1
25,1,1
37,47,1
13,9,2
3,1,2
43,11,1
0,37,1
1,2,1
49,5,1
17,22,1
29,2,1
7,33,2
21,13,1
32,11,1
11,43,1
1,11,3
21,34,1
48,27,2
17,30,1
6,21,4
49,12,1
42,49,1
32,13,2
29,38,1
44,5,1
14,37,2
11,27,1
42,11,1
4,4,4
5,38,1
22,28,1
13,1,1
37,3,1
21,12,1
15,23,2
38,41,1
43,4,1
15,15,2
31,36,1
28,27,1
6,12,1
20,13,2
14,19,1
30,30,5
43,47,1
12,27,1
37,29,1
0,29,1
22,21,1
36,36,6
43,35,1
11,29,1
47,47,6
32,24,2
24,6,2
16,14,1
28,40,1
2,21,1
45,8,1
48,7,1
49,3,1
23,16,1
24,7,2
0,7,4
0,33,1
16,2,1
28,13,1
17,12,2
45,40,1
20,49,2
21,24,1
40,13,2
49,1,3
49,9,1
27,6,1
34,34,6
12,12,8
16,18,1
2,36,1
34,11,1
34,1,1
27,19,1
42,42,1
14,12,1
18,18,14
9,11,1
9,3,1
11,30,1
23,13,1
29,47,1
35,9,1
39,43,1
37,1,1
27,5,2
29,40,1
13,21,1
30,34,1
14,47,1
8,16,1
42,39,1
25,25,3
6,36,1
45,11,2
44,21,1
12,34,1
49,37,1
7,7,7
14,13,1
1,1,7
15,49,1
9,2,1
2,13,2
30,41,1
22,22,8
7,36,1
12,8,1
5,44,1
16,6,2
36,9,1
46,13,1
19,38,1
5,11,1
15,35,1
20,45,1
23,18,1
16,30,1
28,28,2
40,34,1
34,16,1
31,11,1
7,24,5
3,3,3
24,24,6
24,47,1
41,48,2
16,16,6
43,24,2
17,11,1
10,34,1
40,40,1
