true_label,predicted_label,count
33,13,1
48,11,5
2,16,1
13,24,2
7,21,1
31,7,1
21,14,1
41,6,2
13,30,2
24,30,3
20,20,3
10,17,1
30,1,2
13,11,4
28,14,1
1,13,1
16,30,7
47,3,2
27,14,2
42,11,4
38,16,1
9,1,2
28,43,1
1,3,1
7,30,2
41,14,1
13,25,1
11,37,1
37,3,1
24,35,1
28,18,1
5,30,1
20,11,3
6,12,1
37,13,1
9,9,5
49,2,1
29,25,1
12,27,2
30,14,1
29,29,3
7,36,1
33,33,10
28,36,1
38,38,2
17,27,2
5,38,1
12,17,1
28,11,2
16,31,1
26,26,1
37,20,1
16,14,1
46,18,1
22,14,4
44,14,1
36,47,1
23,16,1
6,30,1
19,11,4
43,21,1
24,20,1
43,20,1
28,45,1
41,30,2
26,16,1
1,25,1
36,14,2
45,30,3
33,11,1
43,35,3
1,11,4
21,30,4
43,30,4
11,30,5
45,11,2
25,11,1
7,3,1
39,6,1
0,39,1
27,27,2
4,17,1
14,19,1
21,24,1
32,15,1
10,20,1
0,3,1
10,11,4
8,30,2
31,14,1
47,35,1
10,18,1
22,11,3
23,35,2
17,16,3
17,44,2
18,18,6
34,1,3
11,11,85
17,14,1
7,27,1
38,17,1
28,35,1
14,14,2
15,17,1
32,11,3
16,25,1
43,18,1
49,11,5
46,46,3
15,15,3
20,49,1
13,20,1
42,35,1
38,11,4
35,20,2
35,16,1
7,48,1
5,48,1
45,14,1
2,2,3
20,22,1
14,20,1
40,11,3
46,11,1
33,9,3
34,11,2
7,34,1
49,25,1
12,12,3
6,11,2
43,44,1
15,35,6
36,22,1
37,11,8
7,2,1
24,17,1
5,17,1
5,27,1
35,30,1
32,13,2
24,31,1
35,18,2
22,35,1
5,14,2
17,30,4
32,30,1
42,8,1
48,16,1
28,20,1
11,2,1
17,17,1
2,1,1
21,31,1
34,15,3
29,14,1
39,16,3
18,27,2
29,9,1
10,15,1
20,15,1
14,11,5
0,7,1
41,44,1
3,25,4
24,24,7
8,8,1
38,30,1
4,11,2
29,11,2
16,16,5
3,3,2
40,2,2
45,27,1
7,14,2
39,27,3
24,2,2
47,1,1
36,9,1
43,32,1
22,19,1
0,38,3
43,13,1
11,20,1
46,2,1
4,16,2
14,24,1
27,11,4
27,15,1
34,28,1
3,1,4
37,0,1
39,21,1
13,47,1
30,30,7
31,41,1
1,1,4
40,1,1
11,25,2
8,20,1
45,16,2
44,11,1
22,22,2
46,22,1
44,27,2
32,2,1
9,11,6
30,27,3
37,9,1
4,27,1
0,31,1
26,30,1
26,11,1
22,2,1
29,3,1
45,45,1
10,25,1
15,26,1
6,9,1
38,2,1
22,43,1
48,18,1
15,18,1
17,11,1
35,35,9
29,26,1
6,16,2
0,14,3
9,37,1
24,39,1
24,43,1
20,31,1
39,20,1
39,18,1
31,16,1
4,14,1
25,25,8
17,18,1
16,20,2
39,39,1
49,3,1
18,17,1
9,3,3
21,27,1
22,48,1
20,30,3
3,11,2
11,48,1
26,15,2
0,0,5
31,13,1
14,25,1
6,44,1
47,47,3
49,13,1
18,20,6
23,7,1
6,6,4
9,25,2
10,10,3
2,11,4
47,11,5
39,35,1
44,25,1
18,15,1
20,32,1
21,2,2
27,30,4
10,22,2
46,35,2
39,43,1
48,14,1
2,28,1
47,15,1
34,14,1
7,31,7
7,24,1
34,35,1
13,28,1
34,20,3
30,36,1
41,7,1
48,34,1
28,30,1
23,20,2
38,14,4
44,16,1
21,35,1
11,15,2
29,15,1
5,20,1
22,30,1
11,1,4
26,17,1
10,26,1
48,27,1
12,14,2
12,20,3
12,16,1
15,20,1
2,25,2
45,25,1
36,20,1
30,11,4
11,3,1
13,13,1
10,14,2
22,20,2
8,11,3
47,38,1
1,10,2
47,48,1
4,23,1
45,20,1
12,11,1
13,9,2
40,20,1
24,11,2
16,35,1
6,47,1
34,31,1
27,16,1
36,11,3
29,21,1
35,28,1
30,31,1
40,49,1
44,44,1
38,31,1
42,43,1
42,7,1
44,30,1
7,47,1
20,35,2
31,31,5
32,31,1
20,27,1
45,21,2
13,14,1
48,30,5
1,9,1
17,21,1
2,15,1
19,6,1
16,11,1
21,4,1
43,43,5
20,18,1
41,16,1
23,18,3
21,7,1
16,34,1
3,47,1
36,13,2
19,19,7
41,27,1
8,27,1
11,16,1
30,21,1
39,41,1
31,23,1
23,23,8
