true_label,predicted_label,count
35,35,4
22,35,1
15,18,5
27,11,6
0,11,2
20,16,1
14,47,7
4,18,1
1,18,5
22,11,4
34,47,3
23,47,3
27,47,1
43,2,1
16,47,11
48,16,1
6,47,11
36,2,3
43,11,13
26,11,1
49,2,2
45,11,2
5,18,3
46,11,2
10,35,1
11,11,66
48,47,10
19,11,4
27,2,1
3,13,1
37,2,3
41,47,7
20,11,4
41,13,1
2,2,5
33,35,3
2,11,4
35,18,4
40,47,1
2,47,4
6,11,1
36,18,1
34,18,6
21,18,4
43,18,1
30,18,5
39,11,6
17,18,8
39,47,7
11,0,1
27,18,6
36,11,1
18,18,11
1,47,1
29,35,1
44,16,1
4,47,3
38,38,1
8,35,1
22,47,3
24,11,8
15,11,2
25,2,8
34,2,5
21,11,3
16,2,2
9,11,1
6,0,1
40,35,1
29,47,9
7,13,1
15,35,3
9,47,11
18,11,3
46,0,1
26,0,1
10,20,1
37,47,4
40,2,2
23,20,1
12,2,1
11,47,26
33,2,6
20,47,2
30,2,3
26,2,1
35,47,3
20,2,2
20,0,1
10,18,12
12,47,3
14,2,1
37,11,1
9,37,1
11,2,7
35,11,5
25,37,1
37,18,3
4,2,3
44,47,5
23,18,5
32,2,4
1,9,1
30,16,1
9,2,2
7,11,4
0,2,4
46,18,5
45,2,2
49,18,3
44,2,2
13,47,10
23,11,3
45,18,2
36,47,6
7,2,4
38,2,3
33,33,3
47,47,11
22,38,1
1,35,1
24,18,1
21,47,3
3,48,1
47,2,2
37,37,2
22,18,4
5,47,4
49,9,1
4,11,1
9,18,2
16,11,6
31,47,9
12,18,9
8,47,2
32,47,4
3,47,3
42,11,7
38,47,10
1,11,1
8,11,4
29,11,1
28,18,2
42,47,1
10,2,3
15,2,3
8,18,1
13,11,2
21,2,3
29,2,1
28,11,4
11,18,2
23,2,1
48,11,4
7,47,11
13,9,1
31,11,1
17,2,3
17,47,3
9,9,1
24,47,9
26,47,3
28,47,2
46,47,1
13,18,1
14,18,1
17,11,2
22,0,1
26,18,1
19,47,8
49,47,2
40,18,2
5,2,1
49,35,1
16,18,1
14,11,2
23,35,4
34,11,1
30,47,6
18,2,2
30,11,5
45,47,8
0,16,1
41,11,1
40,11,2
39,18,1
3,2,8
32,11,1
0,47,7
13,2,2
28,35,1
22,2,3
24,2,2
1,2,5
31,2,1
20,18,8
9,35,1
38,11,1
28,38,1
33,47,3
47,11,2
0,0,1
11,35,2
43,47,3
