true_label,predicted_label,count
41,31,1
13,13,6
13,29,1
39,21,1
47,9,1
31,7,2
22,23,2
6,9,1
0,38,3
20,35,2
29,2,1
42,43,1
41,48,1
17,23,1
37,11,1
15,1,1
28,24,1
12,12,10
24,7,2
26,37,1
21,24,2
24,31,2
47,3,1
16,34,2
49,1,3
45,11,1
24,24,8
19,11,1
37,37,10
40,1,2
12,34,2
23,23,15
21,20,2
30,11,2
11,25,1
13,9,1
39,39,3
29,0,1
32,32,2
24,43,2
39,28,2
11,1,3
32,28,2
15,35,2
46,15,1
11,0,1
30,16,2
41,0,1
11,49,1
20,22,1
13,31,1
2,2,4
20,46,1
10,5,1
45,27,1
39,16,2
36,36,5
31,39,1
39,24,1
48,11,3
15,2,1
47,1,1
22,10,1
48,45,1
29,38,1
48,41,1
46,2,1
4,34,3
21,30,1
19,47,1
4,23,1
7,31,1
48,14,2
30,31,1
48,6,2
27,27,8
28,42,1
11,11,92
14,11,1
47,37,1
45,30,1
20,17,1
35,15,3
22,34,1
13,21,1
34,34,11
34,38,1
17,17,7
16,30,1
48,20,1
7,35,1
17,38,1
7,7,10
36,13,1
42,8,1
0,0,10
26,10,2
9,47,1
29,26,2
45,34,3
2,49,1
40,33,1
30,44,1
2,11,2
9,2,1
28,13,1
31,41,1
45,16,1
38,34,1
44,6,1
45,20,1
7,24,2
49,11,1
7,34,1
30,27,3
2,9,1
44,47,1
5,0,1
35,16,2
36,33,1
17,5,2
16,17,1
7,43,1
13,2,1
28,43,1
13,7,1
41,6,1
15,15,7
15,18,1
32,31,1
7,33,1
11,38,1
20,7,2
17,26,1
5,48,1
21,12,1
42,42,2
28,27,1
48,47,1
21,28,1
33,9,1
9,36,1
13,36,1
27,16,2
38,2,1
11,47,2
17,19,1
40,11,2
10,10,16
44,44,1
14,36,1
32,11,1
23,7,1
44,5,1
42,13,1
7,41,1
18,18,11
24,28,1
32,34,2
48,30,1
11,9,1
1,25,1
43,11,2
14,34,1
24,30,2
29,29,5
18,35,1
3,29,1
14,1,1
9,9,13
16,24,1
42,34,1
21,45,1
22,22,11
16,18,1
17,34,2
39,43,3
20,13,2
17,22,1
2,13,1
34,11,1
46,46,6
11,6,1
35,14,1
41,5,1
43,27,1
34,2,1
26,26,1
35,34,1
0,37,1
32,24,1
25,25,9
34,16,1
35,18,1
28,28,2
2,16,1
14,14,2
8,11,1
4,15,1
4,4,3
49,9,1
6,6,11
44,11,1
7,3,2
29,3,1
20,16,1
28,11,1
31,31,7
42,6,1
15,17,1
0,11,1
40,34,1
3,1,1
37,3,1
3,47,1
8,41,1
30,36,1
40,37,1
43,24,3
38,7,2
38,0,4
26,29,1
49,49,2
5,44,1
12,16,1
14,5,1
42,21,1
14,6,1
36,14,1
48,48,3
9,11,2
27,11,2
20,34,2
30,48,1
5,17,2
28,21,2
13,11,2
26,0,1
1,1,12
27,6,2
13,47,1
16,23,1
19,19,10
24,11,1
5,5,3
36,7,3
23,16,1
16,16,11
45,21,1
3,3,10
40,2,1
43,43,12
14,48,3
24,39,2
18,15,1
49,38,1
26,11,1
16,5,2
35,35,8
22,17,2
8,8,4
1,11,1
41,41,4
39,41,2
18,22,1
21,2,1
47,11,3
44,48,2
46,9,1
37,40,1
11,26,1
45,13,3
30,30,6
18,34,1
8,30,1
18,16,1
2,21,1
21,10,1
30,34,3
33,33,14
21,21,3
47,38,1
49,37,1
6,17,1
47,47,7
2,34,2
38,38,7
45,45,2
44,12,1
9,33,1
20,20,6
8,38,1
29,11,1
