true_label,predicted_label,count
13,1,1
2,34,1
36,36,3
24,41,4
38,14,1
5,38,1
25,25,8
20,23,1
41,48,2
11,47,2
10,0,1
45,34,4
45,27,1
24,39,2
20,46,1
11,11,88
35,34,1
34,1,1
29,11,2
7,8,1
27,30,2
21,39,2
30,11,2
8,38,1
33,1,2
43,24,1
44,48,5
40,35,1
12,12,7
29,29,4
38,7,1
28,11,1
35,16,2
20,20,10
2,19,1
47,36,1
40,48,1
13,17,1
45,20,3
48,17,1
16,7,1
15,18,2
27,5,2
30,30,7
13,9,1
13,41,2
8,11,2
2,24,1
21,21,3
30,44,1
47,3,3
17,17,6
33,33,11
21,38,1
26,1,1
15,17,1
3,38,1
17,34,1
13,45,1
15,1,1
34,5,1
18,18,9
7,48,3
35,18,2
24,24,8
37,3,1
6,28,1
7,41,1
22,12,1
14,14,3
19,47,1
5,48,2
29,9,1
27,27,3
34,11,1
1,49,1
7,7,5
11,26,1
38,2,1
43,20,1
14,11,1
45,45,2
1,11,1
2,9,1
29,17,2
32,11,1
20,39,1
29,26,1
27,24,1
49,38,1
36,7,2
17,14,1
27,11,1
31,46,1
16,11,2
11,17,2
15,35,4
10,10,14
9,3,1
49,34,1
5,17,1
16,34,1
34,20,3
22,48,1
46,9,1
40,10,1
37,11,2
23,28,1
23,4,1
42,39,1
13,11,1
32,0,1
2,21,1
0,38,1
46,15,1
38,38,6
0,0,9
44,47,1
37,48,1
13,6,1
48,30,1
3,3,7
10,26,1
1,32,1
11,31,1
16,2,1
17,5,3
32,27,1
8,8,3
42,41,1
38,41,1
30,16,1
11,48,1
43,28,1
47,11,5
39,43,2
6,18,1
27,17,1
21,48,1
43,43,11
39,39,5
3,37,1
40,34,2
45,28,1
9,48,3
36,28,1
47,47,3
32,32,2
20,35,1
24,48,1
42,11,1
21,20,3
30,34,3
41,31,1
10,38,1
41,41,3
49,9,1
42,34,1
13,34,1
48,48,6
46,46,5
11,25,1
24,16,1
38,0,3
27,41,1
1,9,1
11,38,1
0,7,2
4,11,1
24,43,4
35,39,1
0,22,2
30,48,2
23,16,1
31,20,1
18,16,1
1,25,1
34,17,1
31,41,4
48,38,1
31,39,1
7,30,1
32,20,1
30,38,1
11,0,2
0,3,1
16,4,1
11,1,1
19,48,1
26,11,1
48,41,1
18,35,1
6,48,5
7,24,2
23,23,12
42,21,1
11,23,1
8,7,1
32,34,1
3,14,1
27,16,1
6,5,1
26,17,1
48,47,1
21,28,1
37,17,1
33,41,1
14,5,1
3,9,1
28,20,5
35,35,7
35,7,1
5,3,1
2,11,2
35,15,2
39,48,2
41,5,1
4,4,2
31,38,1
4,2,1
32,30,1
19,19,7
9,34,1
45,16,2
49,10,1
4,8,1
23,7,1
2,7,1
38,34,1
44,11,1
39,16,1
6,6,5
27,21,1
48,14,1
31,28,2
28,39,2
28,27,1
11,42,1
12,8,2
7,28,2
11,10,1
21,24,1
32,28,1
9,9,8
46,2,1
1,1,5
49,1,2
43,48,1
5,5,3
12,16,2
13,13,1
30,24,1
37,47,1
2,17,1
1,10,4
37,5,3
12,34,2
2,20,1
47,1,1
9,14,1
16,30,1
42,16,1
20,9,1
18,20,3
11,2,1
34,34,6
42,35,1
28,21,1
39,21,3
15,2,2
20,7,1
33,9,1
34,38,1
20,16,1
49,49,1
16,24,1
46,35,1
44,30,1
41,7,2
18,15,1
9,47,1
4,7,1
13,48,5
22,17,2
38,11,1
3,29,1
43,2,1
25,0,1
7,21,2
2,16,1
7,31,2
48,11,3
39,24,1
40,11,3
27,20,1
14,48,5
47,38,1
18,10,1
43,11,2
37,49,1
29,3,1
47,48,1
30,27,2
26,26,3
8,48,1
36,48,5
42,20,1
26,22,1
16,39,1
22,10,1
9,11,3
4,48,1
2,2,2
34,16,1
17,48,3
17,30,1
7,4,1
37,37,3
13,38,1
19,11,3
22,23,2
14,20,1
31,7,1
15,15,3
9,1,1
23,20,1
20,22,1
21,45,1
4,5,1
49,11,2
45,21,1
22,22,10
3,0,1
16,16,11
17,23,1
29,2,1
