true_label,predicted_label,count
10,49,1
20,35,1
13,34,1
33,35,1
21,47,1
30,30,6
7,41,3
22,20,4
42,6,1
41,7,1
34,12,4
23,34,1
0,19,1
16,30,1
24,48,4
42,11,1
13,21,1
25,11,1
33,34,2
44,36,1
35,16,2
49,11,4
32,34,1
22,30,1
45,11,2
27,6,1
10,11,1
11,41,1
39,30,1
35,32,1
34,21,1
9,48,1
34,11,2
14,5,1
30,14,2
7,27,1
4,34,1
35,35,1
27,48,1
37,11,2
17,17,1
30,45,2
44,27,1
26,37,1
7,12,1
28,45,2
9,13,1
12,11,1
48,48,4
41,27,1
7,39,1
43,21,2
3,3,5
19,41,2
36,9,1
47,47,3
6,21,1
22,22,2
39,41,2
47,38,1
49,9,1
3,11,2
13,45,1
2,12,1
44,11,2
44,48,4
32,17,1
9,11,5
11,9,2
21,48,1
39,48,1
24,21,3
6,48,5
8,36,3
47,37,3
6,41,1
37,37,6
40,34,1
20,31,1
28,12,1
4,45,1
28,21,1
35,43,2
3,37,4
18,22,1
11,27,1
32,11,1
27,21,2
16,16,2
30,11,1
7,5,1
17,5,1
25,3,3
25,1,1
31,41,4
45,34,2
36,11,1
11,3,3
24,27,2
42,21,4
46,32,1
20,20,7
7,8,1
1,9,1
6,36,1
24,6,3
41,37,1
20,34,1
43,30,3
42,48,1
24,31,1
31,48,3
27,20,1
46,46,6
20,45,1
13,36,1
27,11,2
48,36,2
14,37,1
31,36,1
13,9,1
36,36,3
18,34,1
2,45,2
43,1,1
17,12,2
24,41,1
27,30,1
39,39,1
16,48,10
17,37,2
26,47,1
8,21,1
34,13,1
21,30,4
38,41,1
28,42,1
28,36,1
35,15,3
7,30,1
37,29,1
18,12,1
11,38,1
8,11,2
45,27,1
1,13,1
7,17,2
22,11,3
32,30,1
0,12,1
40,13,1
40,12,1
25,25,4
5,12,1
17,32,1
11,2,1
21,21,6
12,48,1
32,32,1
18,18,5
5,38,1
4,37,1
17,11,1
7,11,2
32,48,1
15,13,1
0,37,1
7,48,3
2,11,3
33,33,8
47,19,1
11,0,1
41,41,2
33,48,1
23,20,5
24,43,1
6,6,4
27,47,1
0,0,4
17,27,1
40,11,3
30,8,1
28,48,1
31,9,1
26,9,1
41,48,2
35,20,3
48,11,4
31,24,1
32,38,1
27,27,4
39,45,1
2,36,1
24,16,2
23,15,1
0,14,1
7,6,1
38,37,2
12,27,1
10,13,1
38,11,3
6,37,1
17,29,1
42,19,1
10,1,1
13,48,4
23,23,2
17,9,1
15,22,1
18,45,1
34,34,3
22,19,1
43,11,2
38,19,1
36,48,1
48,27,1
36,21,1
5,48,1
23,16,2
41,36,1
28,30,1
20,1,2
14,11,1
3,47,1
24,30,2
32,2,1
33,45,1
0,38,4
22,5,1
2,9,3
2,48,1
9,9,10
16,32,1
11,45,1
8,12,1
7,21,2
48,41,2
10,12,1
24,11,1
37,9,1
36,47,2
39,21,2
47,11,7
0,18,1
20,9,2
30,41,1
39,27,2
19,11,4
29,37,3
4,36,3
11,1,2
38,12,1
23,4,1
38,14,1
23,13,2
13,11,5
4,20,1
31,32,1
35,4,1
29,11,1
34,29,1
37,36,1
46,11,1
35,28,2
29,9,2
33,9,2
3,1,1
2,2,1
48,5,1
1,1,11
36,12,1
49,1,3
13,12,1
11,11,76
16,45,1
17,34,1
49,37,1
8,41,1
22,4,1
37,3,1
19,48,2
5,37,2
11,37,6
13,13,1
45,45,7
9,37,2
30,16,1
10,10,10
21,13,1
12,12,8
23,45,3
41,11,1
20,16,1
22,13,2
19,19,4
37,47,1
14,41,2
14,48,2
32,20,1
15,20,3
17,36,2
38,38,6
29,48,1
30,27,4
26,29,2
17,13,1
15,9,1
22,12,1
40,40,1
29,47,2
22,2,1
15,11,1
43,16,1
18,20,7
4,21,1
20,30,1
30,20,1
48,37,1
14,36,1
28,4,1
28,32,1
26,26,2
16,11,1
46,18,1
40,2,1
45,13,2
16,41,1
11,29,1
39,6,4
5,5,2
12,1,1
0,11,2
17,7,1
20,11,1
12,36,1
5,19,1
16,6,3
15,43,1
35,18,1
34,9,1
11,25,3
7,16,1
11,47,5
30,48,1
43,43,9
14,44,1
15,15,5
29,29,3
10,25,2
1,11,1
27,12,1
34,20,2
14,47,2
36,37,1
2,47,1
