true_label,predicted_label,count
8,41,1
16,30,1
24,27,1
38,29,1
44,44,1
37,37,7
13,16,1
17,27,1
24,6,2
14,45,1
21,17,1
16,18,1
38,11,2
39,27,2
24,16,1
22,0,1
6,17,1
42,28,1
3,47,1
5,0,1
40,10,1
20,11,1
46,46,5
11,34,1
48,30,1
18,20,1
26,19,1
9,9,13
2,34,1
48,14,1
27,27,7
32,24,2
34,17,1
21,34,2
37,44,1
1,11,1
36,13,1
32,45,1
11,10,1
38,0,1
38,38,8
34,38,1
12,10,1
1,25,1
39,21,1
20,13,1
47,1,1
48,11,4
15,35,2
42,11,2
16,11,1
46,13,1
20,30,1
26,11,1
22,11,3
40,11,2
13,9,3
5,5,3
6,11,1
7,16,1
28,20,1
25,25,6
9,47,2
14,9,1
27,11,3
12,12,11
31,41,1
22,22,9
15,17,1
34,11,1
28,28,4
45,21,1
34,23,1
13,6,1
24,8,1
43,24,1
3,3,9
7,7,5
2,11,5
35,18,3
23,41,1
35,3,1
16,17,1
32,0,1
14,19,1
11,40,1
45,27,1
42,34,1
41,38,1
1,20,1
24,24,5
39,30,1
20,46,1
30,44,1
44,48,2
2,2,2
25,10,3
31,23,1
30,2,1
34,10,1
35,35,10
35,16,1
3,9,1
36,33,1
29,18,1
28,13,2
45,13,2
7,31,1
39,39,2
44,30,2
30,45,1
37,48,1
39,6,3
22,45,1
32,9,1
22,17,1
26,10,1
40,2,1
49,49,2
29,11,1
29,3,2
19,48,1
0,0,10
20,16,2
31,45,1
38,48,1
21,2,1
40,35,1
26,26,3
37,11,1
30,16,1
32,32,2
21,20,1
5,48,1
14,29,1
34,45,2
11,47,1
20,49,1
41,12,1
17,11,1
22,35,1
8,2,1
3,29,1
0,38,2
27,47,1
0,29,1
30,30,10
44,34,1
13,11,2
16,6,3
6,48,1
23,23,14
19,11,2
1,1,10
29,29,5
47,11,4
45,45,6
4,34,1
48,45,1
14,14,1
16,16,8
27,5,1
47,45,1
4,4,4
48,34,1
2,9,2
11,27,1
17,12,1
47,9,2
2,24,1
30,27,2
39,41,2
41,6,1
16,27,1
28,30,1
43,9,1
8,8,2
34,20,1
1,10,1
21,13,1
7,24,2
45,11,1
13,28,1
0,41,1
41,48,2
4,21,1
26,17,1
7,41,5
5,44,1
46,35,1
48,38,1
29,26,2
6,6,10
45,34,1
43,28,1
12,34,1
20,22,1
43,20,1
37,34,1
47,47,5
11,11,95
21,30,2
8,11,3
28,11,2
48,5,2
47,3,1
45,30,1
32,20,1
49,11,6
19,19,9
39,24,1
31,28,2
42,39,1
5,17,1
18,23,1
45,20,1
42,42,2
7,43,1
48,48,3
40,22,1
41,41,3
41,23,1
46,15,1
15,26,1
14,30,1
9,11,3
34,34,7
29,2,1
40,40,1
33,33,15
7,13,1
30,11,2
2,8,1
24,11,1
13,13,7
31,13,1
36,36,9
43,11,2
30,34,1
4,13,1
2,0,1
18,45,1
11,0,1
37,3,2
46,2,1
10,10,16
31,24,1
44,6,1
35,20,1
23,16,1
43,43,12
10,26,1
39,43,2
8,16,1
24,30,2
47,13,1
0,23,1
17,17,11
44,3,1
21,21,5
40,1,1
4,23,1
22,19,1
17,13,1
14,48,4
14,5,1
30,17,1
17,5,1
9,32,1
3,11,1
42,6,1
18,18,11
24,28,3
32,11,1
7,30,2
15,15,8
15,2,1
23,4,1
16,34,3
20,20,7
24,43,3
16,12,1
13,24,1
27,30,2
20,34,3
11,26,2
49,10,1
24,31,1
38,30,1
38,16,1
18,34,1
31,31,3
18,16,1
31,6,1
11,25,1
48,6,1
5,12,1
7,36,2
