true_label,predicted_label,count
27,30,6
40,49,1
21,30,5
2,9,3
6,9,1
34,30,2
29,3,2
27,17,1
14,9,1
1,1,5
24,7,2
37,40,1
32,32,1
2,21,1
41,41,4
42,19,1
38,3,2
18,20,2
1,9,4
19,47,1
46,46,6
30,20,1
36,7,3
42,16,1
2,16,1
5,41,1
11,9,6
11,2,1
48,11,1
35,35,8
10,10,16
3,9,1
4,16,1
42,39,1
31,31,8
34,47,1
13,30,1
2,13,3
0,3,2
7,16,1
48,13,1
34,31,1
22,22,8
22,23,2
20,7,2
48,41,2
43,43,12
36,5,1
38,48,1
14,5,1
11,11,67
21,21,5
34,13,5
37,29,1
25,25,7
3,13,1
25,1,1
3,29,3
5,0,1
32,20,1
43,11,1
5,38,1
25,10,1
47,47,5
38,38,7
11,30,4
38,31,2
47,9,3
44,30,4
49,49,4
34,34,1
22,29,1
48,48,2
20,16,1
6,12,1
16,17,1
45,16,2
32,45,1
13,2,1
28,13,3
20,20,5
48,19,1
26,0,1
37,49,2
17,30,1
4,0,1
49,38,1
19,19,10
27,27,4
2,2,2
30,13,1
35,18,1
36,13,2
11,19,4
39,39,8
37,17,1
41,20,1
22,49,2
7,31,1
43,14,1
41,7,1
8,13,1
8,30,1
40,36,1
33,13,1
14,47,1
39,16,2
14,48,2
6,47,1
13,29,1
20,17,1
20,13,3
0,0,10
20,39,1
38,7,1
17,48,1
32,0,1
49,5,1
9,9,16
11,1,3
27,47,1
11,13,5
35,11,1
28,7,2
16,23,1
2,0,1
34,20,2
34,10,1
30,16,2
39,41,1
4,13,1
37,13,1
8,41,1
43,21,1
36,36,2
27,2,1
7,41,3
34,17,1
12,38,1
23,23,14
41,23,1
29,29,7
22,7,1
27,13,1
29,23,1
0,38,1
14,14,2
47,13,5
13,31,1
15,20,1
16,7,2
37,3,3
24,11,1
40,9,1
23,4,1
29,2,1
0,7,2
12,27,1
46,30,1
12,19,1
2,30,1
12,5,1
24,24,1
15,35,2
44,9,1
34,12,1
4,22,1
48,47,1
44,48,2
12,12,8
13,13,10
30,21,1
15,46,1
20,30,2
39,30,2
20,31,1
9,3,1
48,17,1
32,7,1
16,30,4
44,47,1
35,20,2
18,18,10
23,7,1
38,0,2
12,17,1
5,5,4
16,39,1
16,43,1
40,11,1
18,15,1
40,13,2
24,31,2
26,17,1
32,30,1
17,17,9
16,16,8
40,35,1
33,33,13
20,22,1
9,47,1
14,19,1
47,37,1
42,41,1
24,30,5
26,49,1
6,6,10
11,38,2
31,41,1
8,16,1
26,11,1
24,39,5
41,5,1
36,14,1
33,9,1
41,30,1
32,31,1
3,3,7
3,48,1
17,13,1
13,21,1
37,37,2
43,13,2
42,21,2
28,20,1
30,30,13
48,14,2
21,2,2
45,13,4
14,13,2
10,25,1
17,5,3
15,2,1
14,38,1
15,17,2
30,27,2
48,5,1
35,16,2
9,29,1
46,13,1
49,13,1
43,30,1
4,4,2
19,11,1
32,13,2
4,7,2
47,11,1
11,47,8
28,41,1
17,23,1
28,30,3
1,10,2
31,20,1
35,13,1
48,21,1
16,2,2
36,9,1
31,30,1
26,29,3
8,8,3
15,15,4
39,21,1
49,10,1
45,27,2
45,30,6
8,11,1
48,30,2
18,17,1
1,11,1
7,13,2
29,0,1
42,42,2
22,17,3
11,3,2
24,16,1
1,5,1
1,32,1
7,7,11
2,11,1
11,25,2
46,9,1
37,47,2
13,9,1
49,9,1
5,30,1
20,23,1
15,13,1
15,22,1
18,16,2
36,33,1
24,41,3
7,43,1
21,13,1
40,30,1
35,30,1
23,16,1
7,39,1
