true_label,predicted_label,count
22,11,3
11,30,1
21,13,1
16,12,1
13,24,1
44,24,1
6,28,1
24,7,1
30,37,2
26,49,1
9,11,2
49,49,1
15,9,2
26,29,1
30,2,2
40,11,2
16,19,1
33,33,12
48,11,2
15,15,1
4,7,1
42,11,4
29,29,3
25,25,7
27,27,10
30,45,1
34,34,3
16,11,2
34,20,1
32,30,1
35,20,3
40,13,1
37,9,1
35,9,1
23,16,3
43,30,2
14,37,1
49,3,1
8,9,1
45,11,3
30,24,1
31,7,2
21,48,1
42,21,1
24,28,1
26,11,2
24,44,1
46,46,7
29,11,1
17,38,2
47,11,4
29,16,1
39,6,2
40,32,1
12,38,1
32,13,3
29,47,1
1,1,8
7,30,2
5,12,1
37,11,1
43,24,6
32,34,1
0,11,2
48,0,1
47,47,7
18,7,2
2,11,2
17,19,1
38,38,6
16,30,1
11,11,92
28,27,3
1,32,1
24,13,2
23,41,1
7,33,1
42,16,1
11,27,1
14,13,2
22,19,1
28,7,1
38,34,1
7,32,1
20,2,1
11,40,1
14,48,3
1,11,1
2,2,2
49,1,1
48,47,3
20,13,1
24,24,12
0,38,1
6,11,2
38,11,1
23,23,10
3,1,1
34,30,1
16,16,7
37,48,1
28,11,1
2,24,1
38,41,1
35,35,6
32,11,1
19,19,8
15,35,4
32,32,1
39,30,1
36,33,1
44,47,1
9,9,16
44,11,2
29,19,1
20,16,1
30,11,1
21,2,2
16,7,1
37,37,9
36,7,2
23,12,2
21,5,1
21,21,2
28,9,2
19,11,3
0,0,11
11,9,2
22,7,2
21,6,1
47,37,1
26,25,2
24,36,1
43,11,1
16,37,1
31,31,6
5,0,1
48,19,1
30,27,3
22,12,1
23,7,1
45,45,1
30,7,1
15,16,1
22,17,1
17,17,4
34,1,1
7,7,10
7,21,1
27,30,1
29,25,1
35,46,1
4,34,1
10,25,2
32,9,2
45,36,1
17,23,1
16,2,1
34,12,1
45,13,2
5,13,1
43,48,1
44,6,1
8,11,3
20,20,8
22,22,7
44,34,1
48,45,1
14,9,1
42,24,1
7,24,2
30,41,1
15,26,1
21,20,1
13,13,4
6,17,1
42,41,1
18,11,2
7,31,2
41,11,1
13,9,7
35,18,1
28,24,1
48,14,3
17,5,1
29,2,1
24,32,1
22,20,1
39,24,3
35,11,1
19,48,1
34,9,1
26,37,1
27,11,3
13,32,1
3,9,2
18,1,1
16,13,1
4,11,1
17,32,1
45,9,3
45,27,1
48,13,1
14,11,1
37,3,1
20,11,2
10,11,1
20,30,1
13,6,1
6,6,9
40,9,1
41,48,1
1,40,1
9,47,1
35,30,2
34,45,1
2,9,5
17,30,1
10,10,14
18,18,7
11,1,1
33,1,1
34,38,1
29,3,2
33,9,1
45,16,1
38,13,2
29,37,1
15,34,1
14,5,1
13,11,1
38,3,1
36,13,2
24,11,1
15,46,2
41,7,2
39,16,2
21,37,1
4,14,1
20,9,1
8,7,1
46,13,1
18,20,3
21,30,1
1,10,1
16,6,2
36,9,1
39,39,1
36,36,3
11,24,1
43,9,1
49,9,2
21,24,1
13,7,1
30,30,7
49,10,1
7,28,1
21,34,1
12,12,10
5,37,3
48,7,1
2,6,1
17,14,1
43,21,1
5,30,1
45,34,1
45,30,1
3,37,2
17,37,3
34,11,2
30,44,1
36,14,1
4,4,1
34,13,1
44,27,1
39,11,1
38,0,1
36,34,1
49,11,3
4,13,1
39,27,1
2,13,1
5,49,1
39,28,1
34,10,1
38,37,1
3,3,7
16,24,1
46,9,1
41,5,1
0,23,1
8,37,1
15,24,1
18,46,1
38,2,1
43,43,6
2,34,1
8,27,1
33,13,1
35,13,1
34,2,1
11,25,2
11,37,2
3,11,1
25,37,2
14,47,1
28,13,2
39,41,1
1,9,2
4,47,1
39,31,1
12,11,2
47,9,3
4,24,1
48,48,2
41,41,4
14,14,1
16,36,1
40,1,1
11,47,1
22,10,1
44,16,1
8,30,1
40,37,2
17,34,1
20,7,3
31,24,3
