true_label,predicted_label,count
3,1,2
29,5,1
11,9,3
28,9,1
34,23,1
45,36,1
46,15,1
5,21,1
4,23,1
46,9,1
17,5,1
30,6,1
40,11,1
25,3,1
13,7,2
2,32,1
40,32,1
27,39,1
8,16,1
36,36,4
7,7,9
49,9,1
11,1,2
22,22,7
49,5,1
39,20,1
19,11,4
15,11,1
43,43,7
6,44,1
4,4,1
48,34,1
32,0,1
13,33,2
0,41,1
38,0,3
47,47,7
23,34,1
37,5,1
49,11,1
13,0,1
48,48,4
44,47,1
22,23,3
5,44,1
3,3,3
48,38,1
12,12,8
5,38,1
34,11,2
32,43,1
18,43,1
26,10,1
24,43,3
16,41,1
34,21,1
0,0,11
4,34,2
47,45,1
48,14,1
14,11,3
32,36,1
38,11,1
24,24,6
9,47,2
25,25,6
12,17,1
17,30,1
40,9,1
30,11,2
20,43,1
21,20,2
39,7,2
26,7,1
41,7,2
39,28,1
37,48,1
47,11,2
43,9,1
49,49,3
31,13,1
35,35,6
18,20,1
5,41,1
11,24,1
26,29,3
44,48,3
5,5,1
44,37,1
13,31,1
30,44,1
45,34,2
39,30,1
46,46,4
16,18,4
5,20,1
48,0,1
14,14,2
28,20,2
3,13,1
2,36,1
1,47,1
31,7,1
1,1,7
13,29,1
3,9,3
14,38,1
23,18,1
20,20,8
38,42,1
42,14,1
6,6,7
35,11,2
33,33,14
28,41,1
2,2,2
40,15,1
30,20,2
14,24,1
39,39,2
13,34,2
43,24,6
19,44,1
18,18,10
39,43,1
9,1,1
20,30,1
27,11,2
40,36,1
21,7,1
4,7,1
41,23,1
5,12,2
7,30,3
37,3,3
38,38,5
10,10,14
17,42,1
39,4,2
0,33,1
39,34,1
24,30,3
44,44,1
2,9,3
9,3,1
35,18,4
15,26,2
34,20,2
34,29,1
30,27,1
35,28,1
45,32,1
0,7,1
42,41,2
23,20,1
4,22,1
1,9,1
8,11,2
23,4,1
15,30,1
18,23,1
2,14,1
2,30,1
38,7,2
48,47,1
1,32,1
24,7,1
28,7,2
40,2,1
34,31,1
32,32,2
30,31,1
6,9,1
2,20,1
31,31,5
13,11,1
47,37,1
18,34,1
19,19,5
9,14,1
28,11,2
10,0,2
8,30,2
45,27,1
27,20,2
29,26,1
12,11,1
41,0,1
12,15,1
16,23,2
24,11,2
42,11,2
38,29,1
2,11,2
27,27,4
20,46,1
29,3,1
3,11,3
21,24,3
27,5,1
34,17,1
30,48,2
21,48,1
34,34,4
21,32,1
11,3,2
13,9,1
24,41,3
16,27,2
45,20,2
45,30,4
32,20,2
29,29,6
47,36,2
35,41,1
37,37,6
44,34,1
15,35,4
30,24,2
29,11,1
24,31,2
35,15,1
39,41,2
21,21,1
9,36,1
31,28,1
43,27,1
17,0,3
47,9,2
14,47,1
0,23,1
30,21,1
9,9,11
36,7,4
7,20,2
8,45,1
7,31,2
17,17,7
37,49,1
43,11,2
31,0,1
6,30,2
28,42,1
36,28,1
45,13,1
7,33,1
31,34,1
20,18,1
40,1,1
16,30,3
16,20,1
17,48,1
23,7,1
7,41,1
15,15,3
23,41,1
8,23,1
48,30,1
29,23,1
8,20,1
39,16,1
6,41,1
18,4,1
3,14,1
37,0,1
31,24,1
43,20,1
33,11,1
9,11,2
17,8,1
21,13,1
20,28,1
42,42,3
13,43,1
46,18,1
14,36,1
32,11,1
2,13,1
16,24,1
6,24,1
13,14,2
30,30,5
48,11,3
32,31,1
48,41,1
28,28,1
25,1,1
46,11,1
20,34,2
34,14,1
26,11,1
35,1,1
45,11,2
36,24,1
30,36,1
23,23,11
11,45,3
38,34,2
30,41,1
20,7,3
36,0,1
11,47,2
29,0,1
16,34,1
12,20,1
18,10,1
13,13,1
7,9,1
21,37,1
48,13,1
22,0,4
26,0,1
15,20,2
46,20,1
49,20,2
11,2,1
21,14,1
21,10,1
44,6,1
7,43,1
40,33,1
13,47,1
25,29,1
11,40,1
11,11,89
49,10,1
16,16,5
27,30,4
12,34,1
14,48,1
17,18,1
41,41,5
14,0,1
19,48,2
1,11,4
4,0,2
34,45,1
22,20,3
10,8,1
