true_label,predicted_label,count
37,11,1
47,13,2
27,11,1
19,9,1
30,24,1
30,14,1
43,30,1
22,29,1
2,21,1
4,4,4
17,23,1
7,7,12
42,21,1
12,16,2
7,0,1
48,11,2
47,1,2
29,37,1
43,11,1
41,48,1
32,24,1
24,24,7
24,7,2
27,21,2
2,32,1
24,39,2
45,28,2
12,20,1
11,26,1
38,21,1
12,34,2
24,48,1
41,30,1
21,34,1
22,22,11
15,35,2
34,16,1
9,47,3
49,9,2
18,18,11
35,18,2
2,20,1
32,11,1
39,42,1
24,43,6
20,2,1
20,7,1
39,4,2
13,9,2
36,36,6
31,20,1
40,49,1
2,9,1
16,28,1
44,21,1
9,11,1
43,33,1
35,20,1
24,11,1
33,33,14
16,10,1
3,37,1
30,42,1
39,21,3
48,47,1
18,15,2
11,22,1
46,45,1
30,2,1
12,27,1
34,34,7
37,9,1
34,13,2
2,47,1
13,34,1
25,10,1
37,37,7
37,13,1
1,11,1
29,14,1
36,17,1
39,45,1
11,44,1
3,29,1
9,37,1
23,4,1
13,13,4
3,9,2
11,11,84
4,36,1
44,37,1
29,9,2
19,19,10
17,29,1
1,1,10
28,43,1
45,16,1
6,17,1
13,21,1
44,5,1
48,29,1
5,5,5
4,7,1
27,20,1
38,41,1
48,41,1
13,28,1
32,0,1
38,37,1
8,30,2
2,0,1
9,1,2
7,13,1
45,45,4
39,39,2
16,6,1
22,16,2
39,43,2
43,43,13
25,49,1
42,8,2
29,29,7
27,27,4
38,38,6
16,18,1
35,7,1
20,13,1
28,24,1
20,35,2
25,25,2
35,4,2
0,22,1
30,44,1
14,19,1
2,49,1
28,28,2
45,2,1
12,17,1
42,16,1
22,17,1
36,9,1
44,16,1
27,5,3
26,17,1
15,17,2
32,28,1
2,37,1
29,0,1
31,31,6
47,3,1
20,43,1
21,10,1
11,1,5
48,21,2
15,18,1
14,29,1
41,5,1
45,20,2
14,14,2
39,24,2
8,11,1
27,22,1
16,17,1
36,33,1
7,43,2
23,23,14
45,43,2
26,26,2
14,5,3
48,48,3
28,45,1
44,44,2
23,16,1
11,49,2
20,46,1
16,30,1
11,13,1
48,34,1
28,42,1
3,0,1
39,6,1
41,28,1
12,12,4
6,6,11
11,47,2
38,29,1
11,37,1
25,1,2
20,20,8
1,9,2
26,49,1
15,34,1
0,0,9
48,5,3
14,13,1
37,49,2
8,16,1
15,15,6
17,17,7
30,4,1
2,29,1
7,41,1
7,14,2
14,36,1
14,48,1
32,20,1
47,9,1
16,4,1
26,22,1
25,37,2
3,3,7
0,29,2
5,14,1
22,0,1
22,49,1
0,14,1
4,22,2
34,38,1
30,11,1
24,29,1
47,47,7
16,39,1
38,5,1
45,9,1
30,28,1
18,35,1
35,35,10
20,33,1
16,16,11
41,7,3
5,44,1
19,47,1
8,8,3
46,15,1
21,32,1
13,24,1
9,9,12
18,34,1
16,7,1
1,47,1
38,14,2
38,0,1
47,29,1
32,32,4
40,40,1
47,36,1
30,7,1
13,1,1
26,29,2
31,7,1
11,45,1
17,28,1
42,42,2
17,5,4
34,17,1
33,13,1
34,20,3
40,35,1
40,13,1
21,43,4
28,21,1
15,2,1
21,30,1
21,21,4
20,22,2
10,34,1
12,15,1
40,1,1
17,22,2
31,36,2
28,20,1
40,20,1
11,40,1
45,34,1
38,11,1
25,3,1
46,13,1
11,19,1
30,30,10
31,43,1
27,16,2
11,9,1
43,2,2
37,5,1
11,42,1
8,35,1
36,20,1
2,2,1
42,43,2
23,7,1
44,48,1
13,43,1
30,21,1
12,8,1
36,13,1
49,49,5
48,43,1
21,13,1
18,23,1
6,29,1
2,13,1
0,7,2
3,1,1
41,41,2
2,11,1
40,11,2
2,43,1
10,10,16
44,47,1
7,29,1
11,3,1
13,29,4
28,16,2
14,1,1
46,46,6
49,1,2
5,0,1
