true_label,predicted_label,count
39,21,3
21,34,1
2,40,1
11,1,3
10,25,1
21,10,1
24,48,1
42,11,3
25,10,1
14,38,1
30,6,1
38,7,1
15,15,3
29,9,2
13,30,1
49,9,1
44,11,1
26,29,1
36,29,1
35,39,2
1,9,3
19,19,9
14,9,1
30,43,1
43,11,2
7,21,2
46,46,5
33,11,1
38,0,4
45,16,1
17,5,1
8,7,1
34,34,4
24,24,6
48,14,2
9,48,2
2,16,1
12,11,2
37,3,1
32,20,1
26,11,1
1,3,1
24,19,2
4,4,3
4,24,1
32,44,1
7,48,1
16,20,1
41,48,1
43,43,13
11,22,1
31,32,1
13,45,1
20,39,1
8,11,3
3,37,1
27,21,1
43,14,1
46,15,1
27,27,4
1,10,2
13,29,3
18,23,1
9,11,3
4,11,1
10,10,16
36,48,2
18,20,1
41,6,1
47,38,1
23,28,1
2,1,1
15,18,2
34,37,1
31,13,1
23,7,1
32,45,1
32,0,1
29,29,5
34,11,1
48,0,1
42,21,2
0,0,9
11,2,1
21,2,1
5,5,3
30,11,2
38,2,1
16,24,1
28,27,1
22,35,1
39,41,1
30,44,2
6,48,1
0,11,2
22,22,9
44,47,1
49,11,3
22,0,1
6,6,6
23,16,1
11,7,1
13,21,1
21,36,1
14,45,1
34,38,1
3,9,1
36,47,1
24,30,1
41,11,1
1,11,2
24,45,1
23,4,1
2,3,1
37,48,1
21,21,4
2,30,1
16,41,1
46,9,1
16,43,3
16,16,6
42,16,1
30,27,3
36,36,3
48,30,1
20,7,1
12,12,7
33,33,12
14,5,1
13,6,1
8,8,2
31,31,4
24,7,1
15,22,1
48,11,3
47,9,1
5,0,1
6,28,1
0,7,3
45,21,2
27,16,2
24,43,4
13,11,3
32,11,1
34,17,1
17,30,1
25,25,7
27,20,3
29,0,1
27,28,1
8,27,1
7,43,1
7,0,1
1,20,1
40,11,3
38,37,1
26,14,1
24,21,1
40,1,1
20,11,2
30,16,1
44,5,1
39,4,3
1,1,5
9,29,2
16,19,1
35,16,1
35,18,4
11,11,93
39,43,6
20,18,1
14,48,4
17,48,3
47,1,2
25,0,1
28,11,1
7,31,1
31,24,2
46,11,1
46,20,1
23,23,13
9,32,2
17,23,1
21,24,2
20,22,1
32,9,1
13,7,1
2,2,1
40,33,1
35,20,1
35,35,7
2,11,3
22,7,1
37,37,7
0,38,1
16,6,1
5,17,1
32,32,1
41,7,3
16,37,1
29,11,1
48,37,2
20,46,1
16,7,2
5,48,1
12,34,2
2,24,1
29,22,1
34,45,2
18,18,11
14,14,1
36,7,1
48,48,4
11,25,1
32,7,1
15,9,1
33,1,1
36,33,1
16,18,1
28,20,2
26,19,1
7,41,1
30,36,1
36,5,1
40,22,1
9,47,1
37,11,3
11,4,1
21,20,1
15,35,4
45,45,7
18,34,1
27,30,1
34,1,1
31,43,1
31,38,1
38,38,6
26,26,1
28,24,1
13,13,3
49,17,1
9,14,2
47,47,5
14,29,1
30,28,1
29,37,1
47,37,1
41,41,1
24,16,1
47,11,5
5,44,1
11,14,1
7,24,3
7,30,1
41,31,1
45,27,2
20,24,1
13,48,1
42,41,1
15,1,1
22,2,1
2,20,1
21,45,1
4,13,2
12,8,1
15,2,1
2,34,1
18,15,2
13,9,1
29,26,1
5,38,1
2,19,1
6,39,1
48,47,1
37,25,1
3,38,3
41,5,1
31,7,1
3,48,1
33,47,1
3,3,6
12,23,1
6,21,1
6,11,1
14,11,1
16,23,1
49,1,1
43,20,1
17,17,10
24,39,2
8,41,1
7,7,6
30,30,4
49,10,2
27,11,2
45,20,2
30,34,1
28,31,1
44,24,1
22,19,1
36,13,1
11,38,1
34,20,4
16,2,1
30,20,3
6,2,1
4,16,1
39,39,1
3,1,1
11,47,1
48,45,1
9,9,7
6,27,1
26,10,1
40,2,1
7,45,1
28,28,1
20,20,10
7,44,1
38,11,2
43,28,1
40,10,1
7,37,1
19,11,3
21,43,1
42,39,1
49,38,1
28,39,3
44,48,4
26,17,1
32,31,1
35,9,1
22,17,2
22,11,1
