true_label,predicted_label,count
2,32,1
26,29,1
35,35,9
43,32,1
18,18,10
34,23,1
44,6,1
32,41,1
16,23,1
33,33,14
21,0,1
24,11,1
24,21,1
48,44,1
42,16,1
25,10,3
38,38,6
29,29,8
29,26,1
35,18,2
3,29,4
8,11,1
5,17,1
16,18,1
1,20,1
13,7,2
1,1,8
28,39,1
1,9,1
30,44,3
8,41,1
49,11,2
47,3,1
9,29,2
20,49,1
32,11,1
47,47,4
45,16,1
49,3,1
32,30,1
48,48,5
22,29,2
6,6,11
6,48,1
43,43,11
48,21,1
27,16,2
37,3,1
40,1,1
28,11,1
4,4,2
7,31,2
27,45,1
21,13,1
39,41,1
8,16,2
2,16,1
34,20,2
22,22,7
48,17,1
38,11,2
40,2,1
20,20,7
32,45,2
16,39,2
28,28,1
27,28,1
27,30,2
17,16,1
43,21,1
36,29,2
21,7,1
11,37,1
47,37,1
37,49,1
42,42,4
34,10,1
5,41,1
14,47,1
37,47,1
1,3,1
45,43,1
1,25,1
48,16,1
27,5,1
21,30,3
42,11,1
31,18,1
11,26,2
11,10,1
43,30,1
15,18,2
31,46,1
22,26,1
8,13,1
36,7,2
30,11,2
9,11,1
38,7,1
30,27,2
0,38,3
23,23,15
20,16,1
45,30,3
36,49,1
25,25,5
29,3,1
2,4,1
32,24,1
37,29,1
20,39,2
21,28,1
34,11,2
8,30,1
14,48,2
45,11,1
49,1,1
0,29,1
13,29,1
46,15,1
39,21,1
47,11,3
17,30,1
33,9,1
27,41,1
45,21,1
42,6,1
19,29,2
44,5,1
17,48,3
5,14,1
7,13,1
11,9,1
2,9,3
13,31,1
21,39,1
3,3,6
28,30,1
7,43,2
18,17,1
27,21,1
22,7,3
3,25,1
39,39,8
11,42,1
14,11,1
40,35,1
25,1,1
7,39,1
16,17,2
28,43,1
3,40,1
16,41,1
44,30,1
31,31,4
24,48,1
7,7,12
4,16,1
10,10,16
46,9,1
28,24,1
16,22,1
14,9,1
18,16,1
10,26,1
44,48,2
2,21,1
41,7,1
49,26,1
45,9,1
6,12,1
30,17,1
4,34,1
34,29,1
42,28,1
31,39,1
35,23,1
16,7,1
14,44,1
1,10,1
2,29,2
14,41,1
31,24,1
11,29,1
15,11,1
13,11,1
0,7,1
15,9,1
18,15,1
16,16,8
19,19,8
29,0,1
46,13,1
28,20,2
4,22,2
4,39,1
9,9,13
41,34,1
11,38,2
22,23,1
36,45,1
2,11,1
36,14,1
34,34,4
24,6,1
12,12,13
49,49,4
11,47,2
23,7,1
44,16,1
44,44,1
41,5,1
38,34,2
5,0,1
30,24,1
48,14,2
28,42,1
4,37,1
39,6,1
28,7,1
20,28,1
21,43,1
31,7,3
40,11,3
16,34,1
30,20,1
5,44,1
20,11,1
15,35,3
20,9,1
20,7,1
30,39,1
22,10,1
36,28,1
37,13,1
24,7,1
26,10,2
43,28,1
32,20,1
38,29,2
11,31,1
15,22,1
21,20,1
45,13,1
14,14,3
45,45,4
39,48,2
19,47,2
47,36,1
5,5,2
1,11,1
37,11,2
17,5,2
11,41,1
2,13,1
2,43,1
16,26,1
32,32,2
36,36,1
43,24,1
14,5,1
11,25,2
20,46,1
46,46,6
47,9,3
20,18,1
7,41,1
40,49,1
22,4,1
22,17,1
3,37,1
13,45,1
47,29,2
11,11,89
13,9,2
16,30,1
24,24,10
13,6,2
21,21,2
43,11,2
21,32,1
36,33,1
41,48,1
44,11,1
0,0,10
41,41,5
38,0,1
34,17,2
18,35,1
37,37,6
26,26,4
27,27,4
38,22,1
8,8,2
30,30,8
2,28,1
9,14,1
29,9,1
39,24,1
34,16,1
27,35,1
20,22,1
45,34,1
13,13,5
35,37,1
35,16,1
15,15,5
35,9,1
35,7,1
17,12,1
24,39,4
23,4,1
24,41,1
36,9,1
48,0,1
40,9,1
5,27,1
17,17,8
7,24,1
30,41,1
13,26,1
18,20,2
48,11,2
48,30,1
34,28,1
9,47,2
