epoch,loss,accuracy
1,54.105274,0.671875
2,0.04106252,0.80952376
3,0.04238364,0.671875
4,0.042075407,0.703125
5,0.044131923,0.71875
6,0.041465707,0.671875
7,0.044198707,0.65625
8,0.040696908,0.671875
9,0.04431806,0.71428573
10,0.041777357,0.640625
11,0.040458992,0.6875
12,0.041716166,0.71428573
13,0.040665746,0.625
14,0.047567032,0.65625
15,0.03981358,0.6875
16,0.040857498,0.640625
17,0.041669954,0.703125
18,0.048636023,0.671875
19,0.044252586,0.6666666
20,0.043590967,0.61904764
21,0.03862118,0.65625
22,0.039824285,0.6666666
23,0.040493146,0.6875
24,0.03856454,0.671875
25,0.038465958,0.71875
