true_label,predicted_label,count
34,34,2
34,11,3
34,32,1
24,14,1
18,18,4
7,8,1
22,17,3
38,3,1
39,27,4
48,47,4
24,13,1
43,43,1
11,47,2
22,20,2
36,13,3
3,2,1
9,9,9
5,37,1
28,11,2
11,11,97
28,24,1
47,13,1
22,36,1
36,2,2
32,13,2
44,44,3
4,17,1
11,40,1
0,38,1
43,30,3
48,27,2
36,36,1
3,1,1
34,47,1
0,17,2
39,7,1
40,37,2
17,49,1
18,27,1
20,7,2
35,24,1
10,12,1
36,7,2
39,30,2
28,47,1
39,47,1
20,9,1
14,41,1
34,27,2
41,41,1
21,13,2
1,49,1
28,34,1
17,38,1
3,9,3
35,27,1
27,27,9
11,1,1
31,48,1
12,11,3
1,11,4
43,31,1
8,39,1
6,10,1
13,11,1
49,10,1
38,25,1
23,4,1
38,37,2
3,11,1
7,13,3
14,45,1
43,11,2
15,15,2
21,27,1
6,11,1
24,11,2
35,16,1
8,11,3
14,30,1
19,11,8
40,9,1
41,47,1
36,9,1
45,13,3
41,30,1
38,13,1
3,37,1
46,2,2
21,1,1
49,11,4
26,11,4
23,23,4
4,44,1
4,40,1
45,24,1
37,37,3
0,11,2
9,14,1
35,20,1
10,34,1
22,23,1
5,48,1
22,11,2
41,44,1
14,13,1
36,24,2
5,30,1
20,13,4
48,11,5
15,30,1
9,24,1
24,24,14
1,1,6
44,47,1
0,0,8
16,11,2
31,7,1
10,25,3
4,11,2
30,44,1
39,24,2
13,24,3
16,2,1
44,27,2
23,37,1
23,12,3
4,45,1
17,44,1
45,32,1
20,30,4
42,6,2
15,45,1
38,7,2
35,34,1
5,13,1
46,9,1
41,7,3
12,20,1
33,13,1
38,28,1
5,38,1
5,27,2
34,20,1
13,47,2
39,21,2
16,16,3
45,34,2
49,3,1
16,24,1
3,47,2
44,11,2
42,21,1
47,47,6
17,17,2
11,30,1
40,1,2
30,13,1
10,11,1
48,48,1
40,13,1
49,49,1
21,2,1
23,11,2
30,34,1
13,13,6
31,30,1
26,10,1
20,12,1
21,7,1
17,7,1
46,7,1
28,30,2
23,16,2
18,20,3
18,12,1
14,4,1
6,47,4
6,37,1
33,9,1
48,45,1
49,25,1
3,25,1
13,37,1
40,30,1
2,2,3
18,34,3
38,38,2
37,11,7
32,11,4
12,12,7
1,20,1
40,11,1
17,13,1
7,30,2
12,27,2
22,13,1
31,23,1
16,12,1
21,30,1
23,7,2
47,11,5
7,41,4
6,27,2
22,38,1
14,44,1
23,47,1
20,34,2
27,11,2
13,14,1
10,10,11
23,20,1
5,17,1
6,48,1
9,37,1
13,9,2
22,14,1
29,23,1
47,1,2
17,2,1
30,11,5
16,34,3
21,21,1
41,21,1
22,22,4
2,13,3
31,31,3
20,20,3
8,8,1
45,27,2
48,7,1
42,13,3
34,13,3
14,47,1
35,30,3
19,47,4
45,11,4
32,45,1
14,27,1
29,40,1
15,11,5
31,13,2
20,2,1
16,27,3
43,24,10
31,11,1
21,17,1
14,14,2
11,25,1
33,33,13
27,30,3
29,3,2
29,29,1
37,40,1
42,11,2
34,2,1
14,11,1
43,36,1
9,47,4
38,23,1
35,11,5
46,20,4
25,25,9
28,13,1
11,24,1
1,9,2
49,9,1
8,16,1
2,24,1
30,27,5
29,11,6
7,24,1
9,11,3
48,30,1
29,25,1
28,16,1
15,34,1
45,31,1
8,27,1
30,24,1
24,30,2
31,27,1
16,30,6
22,46,1
28,27,1
18,11,2
34,45,1
41,31,1
21,24,4
39,43,1
46,46,1
7,7,8
2,11,6
32,30,2
39,48,1
37,13,2
17,11,5
4,30,2
18,45,1
35,2,1
35,9,1
15,20,2
17,27,3
0,3,1
47,36,1
6,6,3
3,3,3
38,11,3
7,28,1
15,17,1
35,35,1
0,47,1
8,48,1
38,30,1
26,25,2
30,2,1
30,30,5
18,2,1
